feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,label
-0.6869002975066836,-1.5872552650253,0.179142115914411,-0.8183741282452753,-0.19867204078137682,-1.2378064053698328,-1.447568071764795,0.6077324319702518,-1.1185589015724906,-0.7082584686274724,-0.8964223768547112,0.05961258818704343,0.4872862394485651,-0.6423375147080995,0.018716655243338043,-0.2900619947518183,1.2203032160049325,0.7095961298615358,nonstationary
-0.5039466489806083,0.4984278215406549,-0.9332928416520025,1.4287736733097698,-0.8578898681727017,0.9245757150164248,1.26471920637047,-1.1717322601252385,-0.8568939108990524,-0.6418301448863214,-0.6806633143951207,-0.44430820950537014,0.2985925960539652,-1.0185879850648223,-0.9657960136854723,-0.8913248870283212,-0.4326530070491205,-0.1833118093581154,nonstationary
-0.6182926793094053,-1.5872552650253,-0.608832645695132,1.0569203695694747,-0.861954114357734,-1.1110452007987865,0.7646135315711767,-0.9470234743091321,-0.9223101585674119,-0.7239157743577425,-0.7367410987220268,-0.5661049903749211,0.43203965683490936,-0.39150386780361773,-0.5707021645278191,-0.5653357838735161,-0.2474597317748465,-0.3495441026687456,nonstationary
-0.7555079157039618,0.608200615570442,-0.608832645695132,0.18306808068902994,-0.5940306021099424,0.889010542925093,-0.4165993677740043,-0.3119397290132681,-1.053142653904131,-0.803315035799121,-0.8910046445297547,-0.33892683216726677,0.6050914847761589,-0.39150386780361773,-0.5831477565166735,-0.6045279061878057,-0.09829709144616457,-0.34092041840909887,nonstationary
-0.6640310914409241,0.2788822334810807,-0.46977827599933025,0.0976644247349171,-0.4676253106062343,0.5201247254674788,-0.27798792927042454,-0.22542551341182404,-0.9223101585674119,-0.746058548938126,-0.7484133335477838,-0.6100885161799069,0.46183215572466096,-0.6423375147080995,-0.5393670673079755,-0.6604187036416488,0.4398806193092043,0.15972322169029401,nonstationary
-0.6182926793094053,-1.3677096769657258,-0.2380209931729941,0.051772294401471644,-0.4650082409628574,-0.9746096205720317,-0.2881630994075768,-0.18975688591292447,-0.7260614155623334,-0.6486062619778631,-0.676408550789134,-0.48271787895110935,0.5693112741469041,-0.5169206912558586,-0.3955794130045109,-0.562239340801281,0.6202275313737476,0.32893098028794304,nonstationary
-0.7555079157039618,-1.2579368829359387,-0.2843724497382613,-0.036877186719113296,-0.5540948608095148,-0.8441108380176728,-0.58547423585068,-0.11752525918213444,-1.1185589015724906,-0.8430146675422474,-0.9075485836843666,-0.434127886003644,0.5685657661199082,-0.39150386780361773,-0.3942906335429771,-0.5622172233507651,0.6267066137623931,0.05571337013333517,nonstationary
-0.709769503572443,1.0472917916895903,-0.5161297325645975,-0.0806310862321529,-0.43289836892548866,1.2290902701835356,-0.5861505982292363,-0.08446967641944725,-0.9223101585674119,-0.757129937250755,-0.7839477009304502,-0.5347203309867381,0.5213984299462967,-0.7677543381603404,-0.6468856131701887,-0.699279064198199,0.1071139803284843,0.049810443252556784,nonstationary
-0.6869002975066836,1.3766101737789518,-0.46977827599933025,-0.2814615554779675,-0.35080843825086705,1.507706194538682,-0.8404053438753587,0.09683436529550417,-0.7260614155623334,-0.6667444156234624,-0.6418527790358445,-0.6556646034279875,0.5578958447201707,-0.5169206912558586,-0.5300328759720775,-0.5437049172689026,-0.16023081623937366,-0.09590366885329148,nonstationary
-0.6869002975066836,1.0472917916895903,-0.5624811891298648,-0.04688058542606638,-0.4799261433512318,1.199099656174668,-0.6794387412104951,-0.12915759134473465,-0.3335639295521761,-0.5833757971085821,-0.6308329412963387,-0.3887557352132331,0.6393562914489889,-0.39150386780361773,-0.5543902235313861,-0.5244848527705291,-0.38186674465640585,-0.543961078710122,nonstationary
-0.6869002975066836,-0.5993001187572161,-0.6551841022603992,0.6557226521490388,-0.7910302072831578,-0.246959327871047,0.13782832021157754,-0.6973286979158674,-0.5298126725572547,-0.6416246227267338,-0.6578790552850614,-0.5157023324306262,0.6072460052042338,-0.5169206912558586,-0.6543971886261503,-0.6180416684530602,-0.3829102041605462,-0.47424838535426156,nonstationary
-0.7555079157039618,0.8277462036300162,-0.7478870153909337,0.33152186323728716,-0.7209589269677226,1.103354081364044,-0.40589879012725344,-0.4687362788908242,-0.13731518654709754,-0.5850698263814674,-0.6318540845617756,-0.3917104226346955,0.8130537119471722,-0.7677543381603404,-0.7720048794903711,-0.7031053831374608,-0.5115387636279571,-0.3580370314139088,nonstationary
-0.7555079157039618,0.05933664542150652,-0.608832645695132,0.24512259968455355,-0.6827839088509036,0.325273076408337,-0.41515576110573116,-0.4155865331750904,-0.5298126725572547,-0.6981794211168746,-0.7444918597575994,-0.4452311407606936,0.73398305665106,-0.7677543381603404,-0.6763980945100982,-0.5617748743404458,-0.7873083158002224,-0.10889648406597575,nonstationary
-0.709769503572443,0.1691094394512936,-0.7015355588256664,0.5282252999538076,-0.7302019062503016,0.5074227665671291,-0.04209880758002106,-0.5992025972644031,-0.5952289202256142,-0.6661631170957317,-0.7258701777087304,-0.3873063330020889,0.6741304788023285,-0.39150386780361773,-0.6188830285395222,-0.567304236969437,-0.47607127980335573,-0.41483310762732756,nonstationary
-0.7555079157039618,1.2668373797491645,-0.46977827599933025,-0.2573564077203898,-0.40603746137532604,1.4443271028346736,-0.848344374679944,0.06237174277561509,-0.4643964248888952,-0.6755404761354753,-0.7590218774720442,-0.3113560112370844,0.7289258227793873,-0.8931711616125814,-0.5963482968601488,-0.6618563379251865,0.1538714629393814,0.5454942731875897,nonstationary
-0.7326387096382023,-0.9286185008465774,-0.33072390630352855,-0.019248219884765126,-0.5444056853107359,-0.6204485465620669,-0.5521338517226485,-0.17589191670481366,-0.7260614155623334,-0.6981794211168746,-0.7438110975806415,-0.44748238249130234,0.6021815816290634,-0.7677543381603404,-0.5038529072213462,-0.5157263423662071,-0.17837116549941232,0.4107671076831906,nonstationary
-0.7783771217697212,-0.5993001187572161,-0.423426819434063,-0.06530569266740477,-0.621041120053594,-0.3076468106964311,-0.7811798312222674,-0.14787027079283102,-0.2681476818838166,-0.6462105421892492,-0.6793159725865583,-0.4646893184750125,0.826964227173954,-0.6423375147080995,-0.5344330560865701,-0.5309652657717069,-0.24948135714706662,0.04032179634138027,nonstationary
-0.8012463278354806,1.1570645857193775,-0.6551841022603992,-0.00023031639893488908,-0.6156222229404618,1.3752713996804047,-0.770573178919906,-0.20353424303247783,-0.20273143421545708,-0.6298515459432507,-0.6785217500467741,-0.40713046594778696,0.8755184179031276,-1.1440048085170633,-0.8544111188156799,-0.8269188711258317,-0.22973495355210402,0.12237248310132542,nonstationary
-0.7555079157039618,1.4863829678087388,-0.8405899285214682,0.4722989563938091,-0.7063066763729517,1.762609875132624,-0.1768842149090625,-0.5718392905421604,-0.6606451678939739,-0.7174303055076285,-0.7621278549044146,-0.45867936976094326,0.6315491030324603,-1.2694216319693041,-0.983930565250353,-0.8503854861232704,-0.7671837164527654,-0.07686654964893089,nonstationary
-0.709769503572443,-0.8188457068167903,-0.6551841022603992,0.6939056449162491,-0.8464801780858318,-0.41805970348257115,0.1553872601192965,-0.7436274662166132,-0.3989801772205357,-0.6334451246037346,-0.6793514289499415,-0.4176897410883153,0.7619404506249187,-1.0185879850648223,-0.783916635060824,-0.7179461924336732,-0.4898582799051736,0.166849097206531,nonstationary
-0.6411618853751647,-1.1481640889061515,-0.7942384719562009,1.4154137574787882,-1.0273029208986415,-0.6663988759915986,1.0980185547955037,-1.1939881252971867,-0.7914776632306929,-0.688802062077131,-0.672196334819207,-0.641953912212778,0.3886384051000125,-1.1440048085170633,-0.9157925284823458,-0.8241099549103043,-0.5658588558610521,0.15790928213122016,nonstationary
-0.6411618853751647,-1.3677096769657258,-0.2843724497382613,0.21845436576960975,-0.5243554297097689,-0.9878834149258361,-0.05566835538818127,-0.3428149418308581,-0.8568939108990524,-0.6866118624032299,-0.698738968447888,-0.5508207525320645,0.3813095995728613,-1.1440048085170633,-0.5745685135353976,-0.6774049056379098,0.35553781896424075,1.0128177549286488,nonstationary
-0.6640310914409241,0.1691094394512936,-0.33072390630352855,-0.20564123139679713,-0.3770010847269042,0.3834253476476944,-0.6380176701428887,-0.009523558820752348,-0.13731518654709754,-0.5542513853219431,-0.66479304614479,-0.1715514889871004,0.759226185910945,-1.1440048085170633,-0.6064374418621552,-0.6985049534301402,0.3124208923245074,0.9212321475674967,nonstationary
-0.709769503572443,0.7179734096002292,-0.46977827599933025,-0.10240849920092057,-0.4409991137676657,0.9653380510881214,-0.5597177243239712,-0.0867833504780857,-0.4643964248888952,-0.6476990513474213,-0.6318540845617756,-0.6179018414189779,0.7017592961901942,-1.1440048085170633,-0.6989328261894704,-0.7793442350659915,0.30529723276276777,0.90013026171397,nonstationary
-0.6640310914409241,-0.37975453069764187,-0.7942384719562009,0.9333684937254123,-0.9166580277537094,0.04049866217786863,0.435700127913991,-0.9115534890208479,0.12434980412634061,-0.4789418708971899,-0.5843780139916396,-0.1543220321081399,0.9057187585218913,-1.7710889257782678,-1.1375862451835204,-1.2042868118292231,0.6939815330315264,0.8027927754568557,nonstationary
-0.6640310914409241,1.5961557618385258,-0.14531808004245964,-1.009687848893403,-0.09796886076245212,1.5456664496233938,-1.6152106165554145,0.7843126999232031,-0.13731518654709754,-0.5593334731406,-0.6089705476342433,-0.3699510174851455,0.8292473772849395,-1.8965057492305086,-0.7121333665329457,-0.887100453979772,0.9087221627259745,1.3583742345152074,nonstationary
-0.6182926793094053,1.4863829678087388,-0.14531808004245964,-0.9592500930374864,-0.0689222235518904,1.4171328216167234,-1.4988614332824985,0.7540620337848908,-0.20273143421545708,-0.5167419532527178,-0.5321862470915348,-0.4515090825383765,0.6447502193138287,-1.7710889257782678,-0.6033260412091975,-0.8312317739764449,1.1438867352376316,1.18608941580115,nonstationary
-0.6869002975066836,-0.2699817366678548,0.08643920278387654,-1.2557525102390321,-0.16780609192852095,-0.14457563651017694,-2.1323025488964045,1.0024591826311924,0.05893355645798108,-0.5165364310931302,-0.5505880996874277,-0.3955207612238393,0.9268235622426558,-1.6456721023260268,-0.4864733040110863,-0.6454009547413087,0.6275648508787388,1.1177898233728334,nonstationary
-0.6411618853751647,-1.1481640889061515,-0.19166953660772687,-0.3259414399824079,-0.45133868392868365,-0.901399298167743,-0.9309401613498247,0.0647411171161072,0.05893355645798108,-0.46927386566089235,-0.5690679562827637,-0.16760891622247182,0.7230669815689417,-1.7710889257782678,-0.7232901790602664,-0.8142676894306999,0.3877249484362284,0.6620239087584342,nonstationary
-0.5725542671778865,0.38865502751086783,0.13279065934914377,-1.2583783293364634,0.03463570186209573,0.3972826160423824,-1.8644947010169068,1.053684001665353,-0.20273143421545708,-0.522731251701816,-0.539468984130449,-0.4510211877768186,0.576746988602605,-1.520255278873786,-0.42766945857897654,-0.5946414058071695,0.6393265689273671,1.0001276513173758,nonstationary
-0.6869002975066836,0.8277462036300162,-0.05261516691192516,-1.1081764768547733,-0.13274938898363361,0.8360524261903552,-1.8797384158886996,0.8827193621038776,-0.006482691210378458,-0.5340932882558731,-0.5602251392549878,-0.429048694338614,0.8688584956473411,-0.8931711616125814,-0.3737996296797596,-0.48861034803363423,0.324511719077641,0.5273711879426266,nonstationary
-0.6640310914409241,0.8277462036300162,-0.5161297325645975,-0.037729241332673025,-0.46384961557771176,0.967555382172337,-0.5689692850771576,-0.16625551148453319,-0.13731518654709754,-0.5614385426429113,-0.6424555372133594,-0.2712728858639226,0.6886603789571685,-1.2694216319693041,-0.7432473465050824,-0.7265719981348995,-0.23364493941421433,0.17413645527662122,nonstationary
-0.6640310914409241,-0.2699817366678548,-0.5624811891298648,0.3027746096135045,-0.6610231453195059,0.04685078698191926,-0.2571834524200156,-0.4510879711757267,0.4514310424681383,-0.3935533110067127,-0.4743994660495575,-0.18693901799058577,0.9756055399054502,-0.8931711616125814,-0.6551521422922598,-0.6680271066191407,-0.1124362974219393,0.26524207246201376,nonstationary
-0.6182926793094053,0.2788822334810807,-0.5624811891298648,0.21183458302924343,-0.5620441248285359,0.5595982053412152,-0.2854598221147781,-0.3672734804902877,0.6476797854732169,-0.3175421081111053,-0.3565566967090766,-0.26467135372703254,1.0086289363347745,-0.7677543381603404,-0.6476405615248096,-0.6839737884411513,0.01584267444409365,0.24772306226420254,nonstationary
-0.6411618853751647,1.3766101737789518,-0.608832645695132,0.12813778421633457,-0.45378656432202763,1.5505983784747421,-0.31373760026862074,-0.2615711251668205,0.18976605179470016,-0.4476272594366498,-0.5601258614375149,-0.11684876235714728,0.7640419849006711,-1.0185879850648223,-0.7738274900588177,-0.8660225236380575,0.43717392625391893,0.2976941666314922,nonstationary
-0.6182926793094053,-0.9286185008465774,-0.7942384719562009,1.0709971802269558,-0.9905896266395828,-0.4108405496902486,0.528290224054938,-1.0036144984118949,0.6476797854732169,-0.32861349642373416,-0.3975371615074061,-0.18541082059533326,1.0570389672646745,-1.0185879850648223,-0.8826348206940545,-0.8592545837801723,-0.185767429514887,0.1648003681548849,nonstationary
-0.6182926793094053,-1.1481640889061515,-0.8405899285214682,1.3834576356913675,-1.079439958745711,-0.5859797333023198,0.934648757935012,-1.1815525943737002,0.12434980412634061,-0.4570897466031089,-0.497339733158503,-0.3439852606351586,0.7727162016056582,-1.0185879850648223,-0.9113923483678544,-0.8793151113981523,-0.2171865892283493,0.10569557925109489,nonstationary
-0.6640310914409241,-0.05043614860828058,-0.7942384719562009,0.7897612221936875,-0.8676414717301311,0.380241433338401,0.21586690248985138,-0.8269712617108806,0.5822635378048574,-0.36352168654475814,-0.3986221262269327,-0.304125980911538,1.0156470681728536,-1.2694216319693041,-0.9551730375765537,-0.8855301149931385,-0.41127230441105483,0.3617586098434953,nonstationary
-0.5725542671778865,0.1691094394512936,-0.8405899285214682,0.9945107111638978,-0.8459267833983123,0.5814999991389648,0.5615437048057055,-0.9353987409495967,0.3205985471314192,-0.37240287518348597,-0.3825816674323625,-0.3803991756713269,0.8559775620177337,-0.8931711616125814,-0.8401429162583777,-0.8063496421459845,-0.2759287139173993,-0.06233240286380107,nonstationary
-0.5496850611121271,-1.4774824709955128,-0.9796442982172698,1.9013201779062376,-1.2824445642588826,-0.8097440800736031,1.4362652853375468,-1.4815695501482447,0.3860147947997788,-0.3567455694532159,-0.4258526133052482,-0.20126127635185587,0.7542839694547678,-0.8931711616125814,-0.9582844329180227,-0.8971860114150519,-0.3577854681553452,-0.259039622642135,nonstationary
-0.595423473243646,-0.5993001187572161,-1.0723472113478043,1.7404409419678981,-1.2658379826724275,-0.0016967024848537266,1.1492769516795478,-1.4168140058126675,0.5822635378048574,-0.33299389372666205,-0.31654064499477075,-0.4284134324282468,0.9585198339608547,-1.2694216319693041,-1.1432752084775875,-1.0524947489381566,-0.3866568632174639,-0.12191413495567735,nonstationary
-0.5725542671778865,-0.16020894263806768,-0.33072390630352855,-0.09031287836753982,-0.36608176741453713,0.04505926457562711,-0.4284325875564491,-0.10920329491598717,0.05893355645798108,-0.445316667774751,-0.39289237790420384,-0.6009659170193139,0.6103731337353948,-0.8931711616125814,-0.5338992196681686,-0.5602266528043283,-0.09113860811737672,0.46027293469499275,nonstationary
-0.5725542671778865,-1.3677096769657258,-0.9796442982172698,1.779337036937053,-1.2842671879440561,-0.8067125212043692,1.225359654749887,-1.4415261650782747,0.3860147947997788,-0.3572417398542317,-0.34416824334297835,-0.43524367028101296,0.7699485225684346,-1.2694216319693041,-1.0795373502306258,-0.9359800196200542,-0.765440436449232,-0.4005393377776366,nonstationary
-0.5496850611121271,0.4984278215406549,-0.9796442982172698,1.209576667198159,-0.9510082499473774,0.9002152710851844,0.6796554192513062,-1.0888584358250728,0.5822635378048574,-0.30097759175039346,-0.25945589994778123,-0.47352498739338955,0.7823434197533277,-0.8931711616125814,-0.952061636923596,-0.8388401769539368,-0.6687528072419695,-0.5500701954805064,nonstationary
-0.5039466489806083,-0.05043614860828058,-0.9332928416520025,1.3754303260762317,-0.9617112702652489,0.3881096950131846,0.9743875567651867,-1.1846522305749398,0.3860147947997788,-0.2994890825922209,-0.3091302650476771,-0.33502084809373395,0.632145884103618,-0.7677543381603404,-0.8559210208364091,-0.698637658133236,-0.9571891987179746,-0.3969652134445715,nonstationary
-0.595423473243646,0.2788822334810807,-0.3770753628687958,-0.07496158752525044,-0.35814709726077554,0.5021333723815455,-0.4040553582266217,-0.11215397346937217,0.3205985471314192,-0.39285162049098415,-0.39748752259866954,-0.40885853784111525,0.6576814987083693,-0.8931711616125814,-0.559545357311987,-0.6057886008672158,0.02789028115663428,0.6974616534141364,nonstationary
-0.4810774429148489,1.5961557618385258,-0.46977827599933025,-0.04532711427428092,-0.22833924028839586,1.739751800451037,-0.2468024701107639,-0.08266117289932917,0.3860147947997788,-0.302877141137992,-0.24275595279428308,-0.5234400580180214,0.677119664932898,-0.5169206912558586,-0.5206986793246933,-0.5878292310482524,0.12560732168597616,0.3066720729491172,nonstationary
-0.5268158550463677,1.3766101737789518,-0.6551841022603992,0.38731237963852266,-0.4406099938679169,1.6400585570318695,0.14680152588993906,-0.44614342474457463,0.18976605179470016,-0.35992810788427426,-0.3370344230302738,-0.4638554025177341,0.6269557745206672,-0.6423375147080995,-0.665775118401179,-0.686030711339136,-0.0655773993974451,0.19242929903684106,nonstationary
-0.5039466489806083,-1.1481640889061515,-1.1186986679130715,2.336418134514091,-1.4086950586648141,-0.5211178933513648,1.926418303302034,-1.7024014319176832,-0.006482691210378458,-0.42486792246725275,-0.3442887949784813,-0.6627618561201525,0.5246293720870085,-0.8931711616125814,-1.0414456259094411,-0.9414651473480135,-0.5311179093002558,-0.6824626670748373,nonstationary
-0.5039466489806083,-1.5872552650253,-0.7942384719562009,1.547818500971256,-1.060357262587772,-1.1247306953303053,1.2171627771962994,-1.2708908386446163,0.05893355645798108,-0.3858699832847292,-0.3153067635490346,-0.6092161575637368,0.44631178917095093,-0.5169206912558586,-0.7095558022983895,-0.6497802099434697,-0.4879922526128514,-0.9324279272243512,nonstationary
-0.4810774429148489,-1.2579368829359387,-0.8869413850867354,1.6689513881946467,-1.113786397762632,-0.766118359312232,1.301538429249688,-1.3505580239871087,0.3205985471314192,-0.3071724103142049,-0.27863070126542844,-0.4434447884424987,0.5911660103275843,-0.6423375147080995,-0.8033399713987271,-0.7152478634707256,-0.6032730142237942,-0.7169162347122067,nonstationary
-0.4353390307833301,-0.7090729127870031,-0.7942384719562009,1.3902836540450243,-0.8968632818729636,-0.31022034294028067,1.189715745960432,-1.1766676837711556,0.3205985471314192,-0.30746306060050743,-0.22896342743820922,-0.5740546179600187,0.4544308822679692,-0.7677543381603404,-0.7852054198338464,-0.6924890068897978,-0.636322705041347,-0.2942175005512215,nonstationary
-0.4810774429148489,-1.1481640889061515,-0.2843724497382613,0.15979038653711972,-0.41611140090144694,-0.9410764796178789,-0.10240868852284937,-0.3136832975950303,0.3860147947997788,-0.31085111914627855,-0.22351733002254612,-0.5990400575062369,0.49495313944462666,-0.39150386780361773,-0.35073106158198597,-0.34966852389234343,-0.2785851480066545,-0.21288034661043048,nonstationary
-0.41246982471757065,1.0472917916895903,-0.33072390630352855,-0.191912103639368,-0.13371560414349948,1.1098532789555837,-0.33581715367225645,0.03583472356629293,0.3205985471314192,-0.2805288464428952,-0.1603057253829356,-0.6585205274694695,0.428534979667881,-0.39150386780361773,-0.35877647345634905,-0.4154015868257908,0.013438351077294073,-0.004363509144590123,nonstationary
-0.41246982471757065,0.4984278215406549,0.22549357247967824,-1.1378202444775063,0.2426431918725113,0.44021496722720843,-1.4093037756774367,0.9701134927154821,0.18976605179470016,-0.30188480238083526,-0.2359341484793509,-0.5378043893369351,0.404489060923427,-0.2660870443513768,0.008093679134418842,-0.1265255656367746,0.34348865463911676,0.6879864023387893,nonstationary
-0.41246982471757065,-1.1481640889061515,0.27184502904494545,-0.8735720674064802,0.11077226649386457,-0.9714294520374038,-1.1004932329659987,0.6831762268433339,0.2551822994630597,-0.323822056846506,-0.21154726174436994,-0.671471768881176,0.33100467144103907,-0.2660870443513768,0.0275170154723208,-0.19769952139714933,0.785189941036352,0.7220121838168202,nonstationary
-0.32099300045453305,-0.489527324727429,-0.19166953660772687,0.04880663809083595,-0.15443244363844558,-0.3111381356485509,0.1336322563442747,-0.1859017883202741,0.5168472901364979,-0.20013724624435994,-0.043129535674059256,-0.6836552719800841,0.44990716721286483,-0.39150386780361773,-0.31810718490060746,-0.4059795529059898,0.16408561129700108,0.43532585949762614,nonstationary
-0.2523853822572548,1.5961557618385258,-0.5624811891298648,0.46636076584864694,-0.2106662669401987,1.7468649505734195,0.6406929456418657,-0.4462599270602283,0.5168472901364979,-0.14887005783246313,-0.023550531813843353,-0.5683849142605925,0.30134860743340486,-0.2660870443513768,-0.5212325104316061,-0.5973176173196012,0.17539235070997047,-0.05699693262844893,nonstationary
-0.3438622065202925,1.2668373797491645,-0.423426819434063,0.05466127103523692,-0.15519111445546244,1.3725065290592202,0.06159212414189714,-0.16076656041709256,0.3205985471314192,-0.24372110488939847,-0.06733914059212413,-0.7638017439644302,0.43088186480552365,-0.5169206912558586,-0.5168323303171147,-0.5840471470100224,0.12434399403985856,0.05570801647468747,nonstationary
-0.2523853822572548,1.0472917916895903,-0.46977827599933025,0.32928589131773534,-0.19996192067671126,1.1785701365676238,0.4491758607312568,-0.37243307093739236,0.6476797854732169,-0.10388281815596706,0.054070538904709094,-0.6077892886697365,0.46400337481892245,-0.2660870443513768,-0.4699402457669453,-0.5539674143083102,0.19619776768330183,-0.13922774233742305,nonstationary
-0.27525458832301425,0.7179734096002292,-0.5624811891298648,0.6281231964673181,-0.34441695720717036,0.9191953392171777,0.7412026213318955,-0.6069957513267735,0.5822635378048574,-0.1418884185813334,-0.024252567808831175,-0.5446834483416891,0.3236800316602078,-0.39150386780361773,-0.5637244148672829,-0.6120036044622018,0.04103193269626838,-0.19489888005339315,nonstationary
-0.32099300045453305,-0.05043614860828058,-0.19166953660772687,-0.1264383982094252,-0.0910309194446919,0.12371993065538957,-0.06518230771193781,-0.03139218160079776,0.5822635378048574,-0.152548764619662,0.057601992697678135,-0.7655195677945584,0.5337134197317791,-0.7677543381603404,-0.4331373062187835,-0.5738067674211307,0.4931342661267477,0.665211455297415,nonstationary
-0.32099300045453305,-0.489527324727429,-0.09896662347719239,-0.12716497362501544,-0.060486952504836454,-0.3278738224764745,-0.02320293217708378,-0.01599116290106466,0.5168472901364979,-0.18088635980873127,-0.029407923044751844,-0.6553135234156156,0.2657746324677357,-0.5169206912558586,-0.2937498320298114,-0.46341857189595037,0.5898309443214007,0.617935742721078,nonstationary
-0.2523853822572548,1.705928555868313,-0.006263710346657924,-0.7467869354763089,0.289460836361454,1.6057806166059596,-0.6608061373020482,0.6353239930164972,0.5168472901364979,-0.16593074459419024,-0.005779802486171837,-0.6633891214357496,0.16808321600906007,-0.2660870443513768,-0.15436236315232804,-0.29941767632007144,0.41738552645682303,0.4472266140670609,nonstationary
-0.18377776405997662,-0.489527324727429,-0.33072390630352855,0.510942224030305,-0.2509996917742426,-0.3188101463907703,0.7550711922628669,-0.551827128172686,0.7130960331415764,-0.05819388796374198,0.17950097000919985,-0.7449542856018531,0.2796536771313196,-0.6423375147080995,-0.4831407914219093,-0.5168100974414893,-0.06998970048335282,0.09451041480195559,nonstationary
-0.27525458832301425,-0.9286185008465774,-0.6551841022603992,1.3218565994673115,-0.7304004115936742,-0.5984202593368599,1.3633199147040709,-1.1229521607301245,0.6476797854732169,-0.1282157924102517,0.058218933420546216,-0.6922870696557379,0.3789447847776147,-0.7677543381603404,-0.6688865137426481,-0.5989543086577827,-0.5568881718805089,-0.12436464556854264,nonstationary
-0.13803935192845782,-1.4774824709955128,0.22549357247967824,-0.3224585543247261,0.17422982881686347,-1.4509382938118849,-0.09110814506047234,0.14411280083825295,0.7130960331415764,-0.0220878369259742,0.2387840095859492,-0.7622458550602225,0.32923910862001354,0.48641389636206867,0.3055370101841565,0.20187433962427065,0.2219403344283794,0.10159013352027256,nonstationary
-0.023693321599660786,-0.7090729127870031,0.3181964856102127,-0.5715042392872743,0.38585091277249317,-0.833896468914987,-0.22470816128323917,0.40052988052588734,0.5822635378048574,-0.02716992474463062,0.2866075525172408,-0.874967941806427,0.2660026602475036,0.48641389636206867,0.41176677127334854,0.2582296035389489,0.4547343986007027,0.2523994480253364,nonstationary
-0.092300939796939,1.705928555868313,-0.7478870153909337,0.5460642165987282,-0.4218923291275074,1.5169184822376611,0.22226992009434943,-0.5830113832555283,0.6476797854732169,-0.04852588068257062,0.14834900914069984,-0.6485255790091261,0.17556588654318286,0.48641389636206867,-0.32948510936414754,-0.1687477786717514,-1.0225822252980437,-2.505693683863028,nonstationary
-0.04656252766542019,-0.05043614860828058,-0.46977827599933025,0.5229188455342011,-0.35564718478664353,-0.3183556045240323,0.3921206267025296,-0.6057901875004965,0.6476797854732169,-0.026673756388489143,0.2988683629751594,-0.8980668278201495,0.1443849452973444,0.7372475432665505,-0.06573332252110273,0.09347671464552719,-0.9627396250670911,-2.634396767710817,nonstationary
-0.092300939796939,0.38865502751086783,-0.5161297325645975,0.4126516071768499,-0.3363216007822843,0.12485307911053449,0.20205787888555682,-0.5239151234904231,0.5822635378048574,-0.0747584043244538,0.20374603129064792,-0.8452865198384173,0.0017294888979984804,0.8626643667187914,-0.0820452635175357,0.14233416283529343,-1.2292238110137128,-2.538372408455785,nonstationary
-0.023693321599660786,1.4863829678087388,-0.5624811891298648,0.3209575526718305,-0.22235930596290573,1.2457007413937677,0.19263038852508457,-0.40033560772211435,0.7130960331415764,0.008525086063711612,0.23820252522646432,-0.6700262733559423,0.0728140249308753,0.8626643667187914,-0.06519949141418868,0.12366703459981913,-1.0825330796035522,-2.10210396534699,nonstationary
0.044914296597617434,0.7179734096002292,-0.608832645695132,0.8317822622250309,-0.3591826339859151,0.5955718986688916,0.9352720693228964,-0.7899649841914318,0.778512280809936,0.03925839899652044,0.39446580992900604,-0.8960827406752564,0.17424023366962085,0.6118307198143096,-0.2245441330479767,-0.05880193215689041,-1.027530211603048,-1.73536390790748,nonstationary
-0.0008241155339013804,-0.5993001187572161,-0.5161297325645975,1.055280015796493,-0.45436435217714194,-0.6441989882646081,1.2227203156912476,-0.941064630146399,0.9093447761466551,0.04293710782859407,0.3046335676612715,-0.7064763485278361,0.2058002399900291,0.8626643667187914,-0.059510526526674906,0.05627516287767441,-0.7818261573854844,-1.6908893978602586,nonstationary
-0.023693321599660786,1.2668373797491645,-0.19166953660772687,-0.12660875260531,0.14668649232260927,1.0754434455768018,0.12454705929278666,0.02221526851903487,0.8439285284782956,0.04892640627769228,0.31804316429280655,-0.7163433266280813,0.17208379539259808,0.7372475432665505,0.08921113899819394,0.07104961982233889,-0.1827310640476859,-0.7543440363730349,nonstationary
-0.0008241155339013804,-0.16020894263806768,0.179142115914411,-0.38979571396421636,0.34842287881372364,-0.2948742898162288,0.04038102660707285,0.24450273584336585,0.9747610238150146,0.08573414783118953,0.37492935370485003,-0.7239051240250788,0.19716312251189494,0.6118307198143096,0.2767794771988679,0.14306403870232026,0.34831317418666385,0.11950841599533713,nonstationary
-0.0008241155339013804,0.7179734096002292,-0.2380209931729941,0.2471251276460258,0.05666147678357602,0.6865461746656156,0.7415572074394082,-0.2559592719029228,0.5822635378048574,-0.005934360794688402,0.2930393368349575,-0.8260490046630995,0.22744915975782384,0.23558024945758685,-0.08773422309356203,-0.3322399728857632,0.9151424415309878,-0.22807202710111701,nonstationary
