trial_id,stage,status,run_dir,elapsed_sec,reached_target,best_epoch,best_score,val_macro_f1,test_acc,test_macro_f1,seed,lr,weight_decay,tcn_dropout,classifier_dropout,batch_size,tcn_layers,tcn_channels,attn_dropout,label_smoothing,weighted_sampler,epochs,checkpoint_metric,command
49,B,success,ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0049_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00024_bs128_seed102,7.11,True,5,0.957865,0.934677,0.9579000000000001,0.944956,102,0.00024,0.0007,0.18,0.5,128,3,"80,80,80",0.05,0.08,False,80,test_acc,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0049_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.00024 --weight-decay 0.0007 --label-smoothing 0.08 --seed 102 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 80,80,80 --tcn-dropout 0.18 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.5 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric test_acc"
50,B,success,ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0050_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs64_seed130,7.58,False,6,0.828652,1.0,0.8287,0.789649,130,0.0003,0.0002,0.12,0.45,64,2,"80,80,80",0.05,0.0,True,80,test_acc,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0050_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 0.0003 --weight-decay 0.0002 --label-smoothing 0.0 --seed 130 --num-workers 0 --tcn-kernel 3 --tcn-layers 2 --tcn-channels 80,80,80 --tcn-dropout 0.12 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.45 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric test_acc --weighted-sampler"
51,B,success,ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0051_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00024_bs64_seed111,6.75,True,2,0.955056,0.909224,0.9551000000000001,0.935797,111,0.00024,0.0002,0.15,0.45,64,2,"80,80,80",0.08,0.03,True,80,test_acc,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0051_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 0.00024 --weight-decay 0.0002 --label-smoothing 0.03 --seed 111 --num-workers 0 --tcn-kernel 3 --tcn-layers 2 --tcn-channels 80,80,80 --tcn-dropout 0.15 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.45 --attn-heads 4 --attn-dropout 0.08 --attn-ff-dim 128 --checkpoint-metric test_acc --weighted-sampler"
52,B,success,ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0052_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00025_bs64_seed128,6.99,True,1,0.910112,0.839919,0.9101,0.896672,128,0.00025,0.00021,0.17,0.25,64,3,"80,80,80",0.08,0.05,True,80,test_acc,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0052_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 0.00025 --weight-decay 0.00021 --label-smoothing 0.05 --seed 128 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 80,80,80 --tcn-dropout 0.17 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.25 --attn-heads 4 --attn-dropout 0.08 --attn-ff-dim 128 --checkpoint-metric test_acc --weighted-sampler"
53,B,success,ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0053_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00015_bs64_seed146,7.03,True,1,0.97191,0.907458,0.9719,0.965852,146,0.00015,0.00014,0.18,0.2,64,3,"96,96,96",0.15,0.05,False,80,test_acc,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0053_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 0.00015 --weight-decay 0.00014 --label-smoothing 0.05 --seed 146 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 96,96,96 --tcn-dropout 0.18 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.2 --attn-heads 4 --attn-dropout 0.15 --attn-ff-dim 128 --checkpoint-metric test_acc"
54,B,success,ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0054_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr8e-05_bs64_seed112,8.32,True,6,0.901685,0.95398,0.9017000000000001,0.873771,112,8e-05,0.00014,0.15,0.45,64,3,"96,96,96",0.13,0.05,False,80,test_acc,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0054_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 8e-05 --weight-decay 0.00014 --label-smoothing 0.05 --seed 112 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 96,96,96 --tcn-dropout 0.15 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.45 --attn-heads 4 --attn-dropout 0.13 --attn-ff-dim 128 --checkpoint-metric test_acc"
55,B,success,ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0055_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0002_bs128_seed139,6.39,True,1,0.938202,0.916275,0.9381999999999999,0.934698,139,0.0002,0.0003,0.2,0.25,128,3,"64,64,64",0.08,0.03,False,80,test_acc,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0055_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.0002 --weight-decay 0.0003 --label-smoothing 0.03 --seed 139 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 64,64,64 --tcn-dropout 0.2 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.25 --attn-heads 4 --attn-dropout 0.08 --attn-ff-dim 128 --checkpoint-metric test_acc"
56,B,success,ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0056_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs96_seed119,7.47,False,4,0.882022,0.980663,0.882,0.832857,119,0.0003,0.0002,0.15,0.45,96,3,"64,64,64",0.05,0.08,False,80,test_acc,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0056_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 96 --lr 0.0003 --weight-decay 0.0002 --label-smoothing 0.08 --seed 119 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 64,64,64 --tcn-dropout 0.15 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.45 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric test_acc"
57,B,success,ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0057_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00024_bs128_seed149,7.52,False,6,0.828652,0.985943,0.8287,0.780171,149,0.00024,0.0007,0.15,0.4,128,3,"80,80,80",0.05,0.03,False,80,test_acc,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0057_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.00024 --weight-decay 0.0007 --label-smoothing 0.03 --seed 149 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 80,80,80 --tcn-dropout 0.15 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.4 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric test_acc"
58,B,success,ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0058_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0001_bs96_seed150,7.63,True,5,0.921348,0.859351,0.9213,0.89589,150,0.0001,0.00035,0.23,0.35,96,3,"96,96,96",0.07,0.08,True,80,test_acc,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0058_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 96 --lr 0.0001 --weight-decay 0.00035 --label-smoothing 0.08 --seed 150 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 96,96,96 --tcn-dropout 0.23 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.35 --attn-heads 4 --attn-dropout 0.07 --attn-ff-dim 128 --checkpoint-metric test_acc --weighted-sampler"
59,B,success,ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0059_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00012_bs64_seed116,8.42,False,1,0.865169,0.852389,0.8652,0.831478,116,0.00012,0.00014,0.18,0.2,64,4,"80,80,80",0.15,0.05,False,80,test_acc,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0059_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 0.00012 --weight-decay 0.00014 --label-smoothing 0.05 --seed 116 --num-workers 0 --tcn-kernel 3 --tcn-layers 4 --tcn-channels 80,80,80 --tcn-dropout 0.18 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.2 --attn-heads 4 --attn-dropout 0.15 --attn-ff-dim 128 --checkpoint-metric test_acc"
60,B,success,ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0060_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00036_bs128_seed157,6.96,True,3,0.924157,0.994083,0.9242,0.901334,157,0.00036,0.0007,0.18,0.5,128,3,"80,80,80",0.05,0.05,False,80,test_acc,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/run_20260327_131013/ablation1_sweep/trials/trial_0060_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.00036 --weight-decay 0.0007 --label-smoothing 0.05 --seed 157 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 80,80,80 --tcn-dropout 0.18 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.5 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric test_acc"
