group,run_name,run_path,seed,checkpoint_metric,test_acc,macro_f1,teacher_agreement
teacher-student(student),distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_T2.0_lce0.9_lkd1.2000000000000002_lf0.1_seed77,ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_sweep/student_h1_scan96_20260326/stage4/stage4_s3_s2_s1_l4_o4_c7_r5/distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_T2.0_lce0.9_lkd1.2000000000000002_lf0.1_seed77,77,val_teacher_agreement,0.7948999999999999,0.793582,0.8006
teacher-student(student),distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0002_bs128_T3.0_lce0.8_lkd1.2_lf0.2_seed14,ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_sweep/student_h1_scan96_smoke_20260326/stage0/s0_val_macro_f1_seed14/distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0002_bs128_T3.0_lce0.8_lkd1.2_lf0.2_seed14,14,val_macro_f1,0.9381999999999999,0.906267,0.927
teacher-student(student),distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0002_bs128_T3.0_lce0.8_lkd1.2_lf0.2_seed42,ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_sweep/student_h1_scan96_smoke_20260326/stage0/s0_val_macro_f1_seed42/distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0002_bs128_T3.0_lce0.8_lkd1.2_lf0.2_seed42,42,val_macro_f1,0.8454999999999999,0.833916,0.8454999999999999
teacher-student(student),distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0002_bs128_T3.0_lce0.8_lkd1.2_lf0.2_seed14,ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_sweep/student_h1_scan96_smoke_20260326/stage0/s0_val_teacher_agreement_seed14/distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0002_bs128_T3.0_lce0.8_lkd1.2_lf0.2_seed14,14,val_teacher_agreement,0.9691,0.961188,0.9521999999999999
teacher-student(student),distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0002_bs128_T3.0_lce0.8_lkd1.2_lf0.2_seed42,ablation_experiments/h1/results/comparison_18d_baselines/teacher_student_reference/student_h1_sweep/student_h1_scan96_smoke_20260326/stage0/s0_val_teacher_agreement_seed42/distill_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0002_bs128_T3.0_lce0.8_lkd1.2_lf0.2_seed42,42,val_teacher_agreement,0.7275,0.758519,0.7331
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l1_bi_do0.1_ep80_lr0.0003_wd1e-05_bs128_seed183,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l1_bi_do0.1_ep80_lr0.0003_wd1e-05_bs128_seed183,183,val_macro_f1,0.809,0.740031,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l1_bi_do0.3_ep80_lr0.0001_wd0.0002_bs128_seed183,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l1_bi_do0.3_ep80_lr0.0001_wd0.0002_bs128_seed183,183,val_macro_f1,0.882,0.839235,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.1_ep80_lr0.0002_wd0.0002_bs64_seed183,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.1_ep80_lr0.0002_wd0.0002_bs64_seed183,183,val_macro_f1,0.8006,0.733976,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.1_ep80_lr0.0002_wd0.0005_bs128_seed100,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.1_ep80_lr0.0002_wd0.0005_bs128_seed100,100,val_macro_f1,0.8258,0.763225,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.2_ep80_lr0.0001_wd0.0002_bs128_seed77,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.2_ep80_lr0.0001_wd0.0002_bs128_seed77,77,val_macro_f1,0.8848,0.840824,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.2_ep80_lr0.0001_wd0.0002_bs64_seed100,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.2_ep80_lr0.0001_wd0.0002_bs64_seed100,100,val_macro_f1,0.8595999999999999,0.81363,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.2_ep80_lr0.0003_wd0.0001_bs64_seed77,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.2_ep80_lr0.0003_wd0.0001_bs64_seed77,77,val_macro_f1,0.8118000000000001,0.733112,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.3_ep80_lr0.0003_wd1e-05_bs64_seed14,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.3_ep80_lr0.0003_wd1e-05_bs64_seed14,14,val_macro_f1,0.8876000000000001,0.856418,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.3_ep80_lr0.0005_wd0.0001_bs64_seed100,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.3_ep80_lr0.0005_wd0.0001_bs64_seed100,100,val_macro_f1,0.8511,0.806592,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l3_bi_do0.2_ep80_lr0.0003_wd0.0001_bs64_seed42,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l3_bi_do0.2_ep80_lr0.0003_wd0.0001_bs64_seed42,42,val_macro_f1,0.7837000000000001,0.709748,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l3_uni_do0.1_ep80_lr0.0001_wd1e-05_bs128_seed42,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l3_uni_do0.1_ep80_lr0.0001_wd1e-05_bs128_seed42,42,val_macro_f1,0.8736,0.825416,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l3_uni_do0.2_ep80_lr0.0005_wd1e-05_bs64_seed14,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h128_l3_uni_do0.2_ep80_lr0.0005_wd1e-05_bs64_seed14,14,val_macro_f1,0.7920999999999999,0.725472,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.1_ep80_lr0.0003_wd1e-05_bs64_seed183,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.1_ep80_lr0.0003_wd1e-05_bs64_seed183,183,val_macro_f1,0.8062,0.732043,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0001_wd0.0001_bs128_seed14,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0001_wd0.0001_bs128_seed14,14,val_macro_f1,0.9017000000000001,0.865073,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0001_wd0.0001_bs128_seed183,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0001_wd0.0001_bs128_seed183,183,val_macro_f1,0.8848,0.834149,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0001_wd0.0001_bs128_seed42,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0001_wd0.0001_bs128_seed42,42,val_macro_f1,0.8933,0.851492,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0001_wd0.0001_bs64_seed183,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0001_wd0.0001_bs64_seed183,183,val_macro_f1,0.8876000000000001,0.843873,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0001_wd0.0001_bs64_seed42,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0001_wd0.0001_bs64_seed42,42,val_macro_f1,0.8736,0.820405,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0002_wd0.0001_bs128_seed42,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0002_wd0.0001_bs128_seed42,42,val_macro_f1,0.882,0.836209,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0003_wd0.0002_bs128_seed183,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.3_ep80_lr0.0003_wd0.0002_bs128_seed183,183,val_macro_f1,0.8118000000000001,0.743455,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_bi_do0.1_ep80_lr0.0001_wd0.0005_bs64_seed77,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_bi_do0.1_ep80_lr0.0001_wd0.0005_bs64_seed77,77,val_macro_f1,0.8792,0.838829,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_bi_do0.3_ep80_lr0.0001_wd0.0005_bs64_seed183,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_bi_do0.3_ep80_lr0.0001_wd0.0005_bs64_seed183,183,val_macro_f1,0.8511,0.792336,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_bi_do0.3_ep80_lr0.0001_wd1e-05_bs128_seed14,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_bi_do0.3_ep80_lr0.0001_wd1e-05_bs128_seed14,14,val_macro_f1,0.8989,0.863421,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_bi_do0.3_ep80_lr0.0001_wd1e-05_bs128_seed183,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_bi_do0.3_ep80_lr0.0001_wd1e-05_bs128_seed183,183,val_macro_f1,0.882,0.832921,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_bi_do0.3_ep80_lr0.0001_wd1e-05_bs128_seed42,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_bi_do0.3_ep80_lr0.0001_wd1e-05_bs128_seed42,42,val_macro_f1,0.9073,0.875341,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_uni_do0.1_ep80_lr0.0005_wd0.0002_bs128_seed183,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_uni_do0.1_ep80_lr0.0005_wd0.0002_bs128_seed183,183,val_macro_f1,0.7865000000000001,0.713539,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_uni_do0.2_ep80_lr0.0005_wd0.0001_bs128_seed100,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_uni_do0.2_ep80_lr0.0005_wd0.0001_bs128_seed100,100,val_macro_f1,0.8118000000000001,0.748486,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_uni_do0.3_ep80_lr0.0001_wd0.0001_bs64_seed183,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_uni_do0.3_ep80_lr0.0001_wd0.0001_bs64_seed183,183,val_macro_f1,0.8904000000000001,0.855327,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_uni_do0.3_ep80_lr0.0002_wd0.0005_bs128_seed77,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_uni_do0.3_ep80_lr0.0002_wd0.0005_bs128_seed77,77,val_macro_f1,0.8708,0.817379,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_uni_do0.3_ep80_lr0.0003_wd0.0002_bs64_seed42,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_uni_do0.3_ep80_lr0.0003_wd0.0002_bs64_seed42,42,val_macro_f1,0.8623999999999999,0.821318,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l3_bi_do0.2_ep80_lr0.0002_wd0.0002_bs128_seed77,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l3_bi_do0.2_ep80_lr0.0002_wd0.0002_bs128_seed77,77,val_macro_f1,0.8652,0.829324,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l3_bi_do0.2_ep80_lr0.0002_wd0.0002_bs64_seed100,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l3_bi_do0.2_ep80_lr0.0002_wd0.0002_bs64_seed100,100,val_macro_f1,0.8736,0.837732,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l3_bi_do0.2_ep80_lr0.0005_wd0.0001_bs128_seed77,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l3_bi_do0.2_ep80_lr0.0005_wd0.0001_bs128_seed77,77,val_macro_f1,0.8006,0.721394,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l3_bi_do0.3_ep80_lr0.0005_wd0.0001_bs64_seed183,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l3_bi_do0.3_ep80_lr0.0005_wd0.0001_bs64_seed183,183,val_macro_f1,0.7669,0.673627,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l3_uni_do0.1_ep80_lr0.0001_wd0.0005_bs128_seed42,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l3_uni_do0.1_ep80_lr0.0001_wd0.0005_bs128_seed42,42,val_macro_f1,0.8146,0.716422,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l3_uni_do0.1_ep80_lr0.0003_wd1e-05_bs64_seed14,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h64_l3_uni_do0.1_ep80_lr0.0003_wd1e-05_bs64_seed14,14,val_macro_f1,0.8736,0.84013,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l1_bi_do0.1_ep80_lr0.0001_wd1e-05_bs128_seed77,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l1_bi_do0.1_ep80_lr0.0001_wd1e-05_bs128_seed77,77,val_macro_f1,0.8792,0.831558,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l1_bi_do0.1_ep80_lr0.0002_wd0.0001_bs64_seed122,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l1_bi_do0.1_ep80_lr0.0002_wd0.0001_bs64_seed122,122,val_macro_f1,0.8427,0.784436,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l1_bi_do0.2_ep80_lr0.0001_wd0.0002_bs128_seed183,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l1_bi_do0.2_ep80_lr0.0001_wd0.0002_bs128_seed183,183,val_macro_f1,0.8792,0.829906,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l1_uni_do0.1_ep80_lr0.0002_wd0.0001_bs128_seed122,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l1_uni_do0.1_ep80_lr0.0002_wd0.0001_bs128_seed122,122,val_macro_f1,0.8708,0.819094,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_bi_do0.1_ep80_lr0.0002_wd1e-05_bs128_seed77,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_bi_do0.1_ep80_lr0.0002_wd1e-05_bs128_seed77,77,val_macro_f1,0.8427,0.785945,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_bi_do0.3_ep80_lr0.0001_wd0.0002_bs128_seed14,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_bi_do0.3_ep80_lr0.0001_wd0.0002_bs128_seed14,14,val_macro_f1,0.9045000000000001,0.870929,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_bi_do0.3_ep80_lr0.0001_wd0.0002_bs128_seed183,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_bi_do0.3_ep80_lr0.0001_wd0.0002_bs128_seed183,183,val_macro_f1,0.8933,0.853013,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_bi_do0.3_ep80_lr0.0001_wd0.0002_bs128_seed42,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_bi_do0.3_ep80_lr0.0001_wd0.0002_bs128_seed42,42,val_macro_f1,0.8764,0.834336,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_bi_do0.3_ep80_lr0.0002_wd0.0001_bs128_seed183,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_bi_do0.3_ep80_lr0.0002_wd0.0001_bs128_seed183,183,val_macro_f1,0.8399,0.777996,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_bi_do0.3_ep80_lr0.0003_wd0.0005_bs64_seed42,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_bi_do0.3_ep80_lr0.0003_wd0.0005_bs64_seed42,42,val_macro_f1,0.7978000000000001,0.72185,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_uni_do0.3_ep80_lr0.0003_wd0.0005_bs64_seed14,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_uni_do0.3_ep80_lr0.0003_wd0.0005_bs64_seed14,14,val_macro_f1,0.8567,0.813517,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l3_bi_do0.3_ep80_lr0.0003_wd0.0001_bs128_seed77,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l3_bi_do0.3_ep80_lr0.0003_wd0.0001_bs128_seed77,77,val_macro_f1,0.7753,0.682116,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l3_uni_do0.1_ep80_lr0.0005_wd0.0005_bs128_seed77,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l3_uni_do0.1_ep80_lr0.0005_wd0.0005_bs128_seed77,77,val_macro_f1,0.7920999999999999,0.713392,-1.0
lstm,lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l3_uni_do0.3_ep80_lr0.0005_wd0.0001_bs128_seed77,ablation_experiments/h1/results/comparison_18d_baselines/lstm/lstm_weld_seam_windows_ws5_tf75_pg0_h1_h96_l3_uni_do0.3_ep80_lr0.0005_wd0.0001_bs128_seed77,77,val_macro_f1,0.8034,0.730245,-1.0
gru,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l1_bi_do0.1_ep80_lr0.0005_wd0.0002_bs128_seed122,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l1_bi_do0.1_ep80_lr0.0005_wd0.0002_bs128_seed122,122,val_macro_f1,0.8708,0.830325,-1.0
gru,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l1_bi_do0.1_ep80_lr0.0005_wd0.0002_bs128_seed14,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l1_bi_do0.1_ep80_lr0.0005_wd0.0002_bs128_seed14,14,val_macro_f1,0.8399,0.786626,-1.0
gru,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l1_bi_do0.1_ep80_lr0.0005_wd0.0002_bs128_seed183,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l1_bi_do0.1_ep80_lr0.0005_wd0.0002_bs128_seed183,183,val_macro_f1,0.8315,0.771328,-1.0
gru,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l1_bi_do0.1_ep80_lr0.0005_wd0.0002_bs128_seed42,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l1_bi_do0.1_ep80_lr0.0005_wd0.0002_bs128_seed42,42,val_macro_f1,0.8146,0.746851,-1.0
gru,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l1_uni_do0.1_ep80_lr0.0002_wd0.0002_bs128_seed14,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l1_uni_do0.1_ep80_lr0.0002_wd0.0002_bs128_seed14,14,val_macro_f1,0.8539,0.795455,-1.0
gru,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l1_uni_do0.2_ep80_lr0.0005_wd0.0005_bs128_seed42,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l1_uni_do0.2_ep80_lr0.0005_wd0.0005_bs128_seed42,42,val_macro_f1,0.809,0.735388,-1.0
gru,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.1_ep80_lr0.0001_wd0.0005_bs64_seed14,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.1_ep80_lr0.0001_wd0.0005_bs64_seed14,14,val_macro_f1,0.8201999999999999,0.756479,-1.0
gru,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.1_ep80_lr0.0003_wd0.0005_bs64_seed122,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.1_ep80_lr0.0003_wd0.0005_bs64_seed122,122,val_macro_f1,0.8652,0.829425,-1.0
gru,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.2_ep80_lr0.0002_wd1e-05_bs64_seed77,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.2_ep80_lr0.0002_wd1e-05_bs64_seed77,77,val_macro_f1,0.809,0.73703,-1.0
gru,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.1_ep80_lr0.0002_wd0.0001_bs128_seed183,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.1_ep80_lr0.0002_wd0.0001_bs128_seed183,183,val_macro_f1,0.8343,0.774643,-1.0
gru,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.2_ep80_lr0.0002_wd0.0005_bs128_seed100,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.2_ep80_lr0.0002_wd0.0005_bs128_seed100,100,val_macro_f1,0.8652,0.822585,-1.0
gru,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l3_bi_do0.1_ep80_lr0.0002_wd0.0005_bs64_seed14,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l3_bi_do0.1_ep80_lr0.0002_wd0.0005_bs64_seed14,14,val_macro_f1,0.7865000000000001,0.711584,-1.0
gru,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l3_bi_do0.1_ep80_lr0.0003_wd0.0001_bs64_seed100,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l3_bi_do0.1_ep80_lr0.0003_wd0.0001_bs64_seed100,100,val_macro_f1,0.8708,0.826625,-1.0
gru,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l3_bi_do0.2_ep80_lr0.0002_wd0.0005_bs128_seed77,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l3_bi_do0.2_ep80_lr0.0002_wd0.0005_bs128_seed77,77,val_macro_f1,0.8062,0.736579,-1.0
gru,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l3_bi_do0.3_ep80_lr0.0005_wd1e-05_bs128_seed100,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l3_bi_do0.3_ep80_lr0.0005_wd1e-05_bs128_seed100,100,val_macro_f1,0.7865000000000001,0.711584,-1.0
