stage,stage_index,status,run_name,run_dir,elapsed_sec,test_acc,test_macro_f1,best_epoch,best_score,epochs,seed,lr,weight_decay,batch_size,classifier_hidden,classifier_dropout,command,rnn_hidden_size,rnn_layers,rnn_dropout,rnn_bidirectional
A,24,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.3_ep80_lr0.0002_wd0.0002_bs64_seed122,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.3_ep80_lr0.0002_wd0.0002_bs64_seed122,4.42,0.8876000000000001,0.850913,17,0.991859,80,122,0.0002,0.0002,64,64,0.5,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 64 --lr 0.0002 --weight-decay 0.0002 --seed 122 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 64 --classifier-dropout 0.5 --rnn-hidden-size 128 --rnn-layers 2 --rnn-dropout 0.3 --no-rnn-bidirectional,128,2,0.3,False
A,25,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l3_uni_do0.3_ep80_lr0.0003_wd1e-05_bs64_seed42,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l3_uni_do0.3_ep80_lr0.0003_wd1e-05_bs64_seed42,4.45,0.8708,0.832454,22,0.994277,80,42,0.0003,1e-05,64,64,0.35,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 64 --lr 0.0003 --weight-decay 1e-05 --seed 42 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 64 --classifier-dropout 0.35 --rnn-hidden-size 64 --rnn-layers 3 --rnn-dropout 0.3 --no-rnn-bidirectional,64,3,0.3,False
A,26,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_bi_do0.3_ep80_lr0.0005_wd0.0002_bs128_seed77,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_bi_do0.3_ep80_lr0.0005_wd0.0002_bs128_seed77,3.77,0.8118000000000001,0.733112,12,1.0,80,77,0.0005,0.0002,128,64,0.35,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 128 --lr 0.0005 --weight-decay 0.0002 --seed 77 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 64 --classifier-dropout 0.35 --rnn-hidden-size 64 --rnn-layers 2 --rnn-dropout 0.3 --rnn-bidirectional,64,2,0.3,True
A,27,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h96_l3_uni_do0.2_ep80_lr0.0003_wd0.0005_bs64_seed14,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h96_l3_uni_do0.2_ep80_lr0.0003_wd0.0005_bs64_seed14,4.47,0.8511,0.808702,21,0.994277,80,14,0.0003,0.0005,64,128,0.35,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 64 --lr 0.0003 --weight-decay 0.0005 --seed 14 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 128 --classifier-dropout 0.35 --rnn-hidden-size 96 --rnn-layers 3 --rnn-dropout 0.2 --no-rnn-bidirectional,96,3,0.2,False
A,28,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.1_ep80_lr0.0005_wd0.0005_bs128_seed122,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.1_ep80_lr0.0005_wd0.0005_bs128_seed122,3.94,0.8623999999999999,0.818123,22,1.0,80,122,0.0005,0.0005,128,128,0.5,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 128 --lr 0.0005 --weight-decay 0.0005 --seed 122 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 128 --classifier-dropout 0.5 --rnn-hidden-size 64 --rnn-layers 1 --rnn-dropout 0.1 --rnn-bidirectional,64,1,0.1,True
A,29,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_uni_do0.1_ep80_lr0.0002_wd0.0005_bs64_seed183,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h96_l2_uni_do0.1_ep80_lr0.0002_wd0.0005_bs64_seed183,4.52,0.8034,0.727002,22,1.0,80,183,0.0002,0.0005,64,128,0.35,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 64 --lr 0.0002 --weight-decay 0.0005 --seed 183 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 128 --classifier-dropout 0.35 --rnn-hidden-size 96 --rnn-layers 2 --rnn-dropout 0.1 --no-rnn-bidirectional,96,2,0.1,False
A,30,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_uni_do0.1_ep80_lr0.0001_wd0.0005_bs64_seed42,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_uni_do0.1_ep80_lr0.0001_wd0.0005_bs64_seed42,5.01,0.8876000000000001,0.846876,39,0.969728,80,42,0.0001,0.0005,64,128,0.35,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 64 --lr 0.0001 --weight-decay 0.0005 --seed 42 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 128 --classifier-dropout 0.35 --rnn-hidden-size 64 --rnn-layers 1 --rnn-dropout 0.1 --no-rnn-bidirectional,64,1,0.1,False
A,31,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h96_l3_bi_do0.2_ep80_lr0.0003_wd1e-05_bs128_seed183,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h96_l3_bi_do0.2_ep80_lr0.0003_wd1e-05_bs128_seed183,4.14,0.7753,0.685899,17,1.0,80,183,0.0003,1e-05,128,128,0.2,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 128 --lr 0.0003 --weight-decay 1e-05 --seed 183 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 128 --classifier-dropout 0.2 --rnn-hidden-size 96 --rnn-layers 3 --rnn-dropout 0.2 --rnn-bidirectional,96,3,0.2,True
A,32,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.2_ep80_lr0.0001_wd1e-05_bs64_seed42,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.2_ep80_lr0.0001_wd1e-05_bs64_seed42,5.32,0.8539,0.805799,31,1.0,80,42,0.0001,1e-05,64,128,0.2,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 64 --lr 0.0001 --weight-decay 1e-05 --seed 42 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 128 --classifier-dropout 0.2 --rnn-hidden-size 128 --rnn-layers 2 --rnn-dropout 0.2 --rnn-bidirectional,128,2,0.2,True
A,33,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.1_ep80_lr0.0005_wd0.0001_bs64_seed14,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.1_ep80_lr0.0005_wd0.0001_bs64_seed14,4.34,0.8201999999999999,0.764597,9,1.0,80,14,0.0005,0.0001,64,64,0.2,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 64 --lr 0.0005 --weight-decay 0.0001 --seed 14 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 64 --classifier-dropout 0.2 --rnn-hidden-size 128 --rnn-layers 2 --rnn-dropout 0.1 --rnn-bidirectional,128,2,0.1,True
A,34,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l3_uni_do0.3_ep80_lr0.0001_wd0.0001_bs128_seed42,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l3_uni_do0.3_ep80_lr0.0001_wd0.0001_bs128_seed42,4.45,0.9073,0.875341,47,0.969728,80,42,0.0001,0.0001,128,64,0.5,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 0.0001 --seed 42 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 64 --classifier-dropout 0.5 --rnn-hidden-size 64 --rnn-layers 3 --rnn-dropout 0.3 --no-rnn-bidirectional,64,3,0.3,False
A,35,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h96_l3_bi_do0.1_ep80_lr0.0001_wd0.0005_bs128_seed100,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h96_l3_bi_do0.1_ep80_lr0.0001_wd0.0005_bs128_seed100,4.78,0.8511,0.797135,34,1.0,80,100,0.0001,0.0005,128,128,0.2,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 0.0005 --seed 100 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 128 --classifier-dropout 0.2 --rnn-hidden-size 96 --rnn-layers 3 --rnn-dropout 0.1 --rnn-bidirectional,96,3,0.1,True
A,36,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l1_bi_do0.1_ep80_lr0.0002_wd1e-05_bs64_seed122,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l1_bi_do0.1_ep80_lr0.0002_wd1e-05_bs64_seed122,5.03,0.8708,0.832454,27,1.0,80,122,0.0002,1e-05,64,64,0.2,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 64 --lr 0.0002 --weight-decay 1e-05 --seed 122 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 64 --classifier-dropout 0.2 --rnn-hidden-size 128 --rnn-layers 1 --rnn-dropout 0.1 --rnn-bidirectional,128,1,0.1,True
B,1,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.1_ep80_lr0.0002_wd0.0005_bs128_seed14,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_bi_do0.1_ep80_lr0.0002_wd0.0005_bs128_seed14,4.12,0.8876000000000001,0.843873,24,0.977522,80,14,0.0002,0.0005,128,128,0.5,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 128 --lr 0.0002 --weight-decay 0.0005 --seed 14 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 128 --classifier-dropout 0.5 --rnn-hidden-size 64 --rnn-layers 1 --rnn-dropout 0.1 --rnn-bidirectional,64,1,0.1,True
B,2,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.3_ep80_lr0.0005_wd1e-05_bs128_seed183,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.3_ep80_lr0.0005_wd1e-05_bs128_seed183,3.87,0.8062,0.742238,14,1.0,80,183,0.0005,1e-05,128,128,0.5,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 128 --lr 0.0005 --weight-decay 1e-05 --seed 183 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 128 --classifier-dropout 0.5 --rnn-hidden-size 128 --rnn-layers 2 --rnn-dropout 0.3 --rnn-bidirectional,128,2,0.3,True
B,3,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.2_ep80_lr0.0001_wd0.0005_bs128_seed183,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.2_ep80_lr0.0001_wd0.0005_bs128_seed183,4.45,0.8736,0.833605,39,0.971003,80,183,0.0001,0.0005,128,64,0.2,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 0.0005 --seed 183 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 64 --classifier-dropout 0.2 --rnn-hidden-size 128 --rnn-layers 2 --rnn-dropout 0.2 --no-rnn-bidirectional,128,2,0.2,False
B,4,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l3_uni_do0.3_ep80_lr0.0001_wd0.0005_bs128_seed122,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l3_uni_do0.3_ep80_lr0.0001_wd0.0005_bs128_seed122,4.46,0.8876000000000001,0.849629,51,0.986062,80,122,0.0001,0.0005,128,64,0.35,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 0.0005 --seed 122 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 64 --classifier-dropout 0.35 --rnn-hidden-size 64 --rnn-layers 3 --rnn-dropout 0.3 --no-rnn-bidirectional,64,3,0.3,False
B,5,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_uni_do0.1_ep80_lr0.0001_wd0.0002_bs128_seed42,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_uni_do0.1_ep80_lr0.0001_wd0.0002_bs128_seed42,4.54,0.9073,0.875341,61,0.956241,80,42,0.0001,0.0002,128,128,0.35,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 0.0002 --seed 42 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 128 --classifier-dropout 0.35 --rnn-hidden-size 64 --rnn-layers 1 --rnn-dropout 0.1 --no-rnn-bidirectional,64,1,0.1,False
B,6,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.3_ep80_lr0.0002_wd0.0001_bs128_seed14,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_uni_do0.3_ep80_lr0.0002_wd0.0001_bs128_seed14,4.29,0.8539,0.806978,35,0.994277,80,14,0.0002,0.0001,128,64,0.5,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 128 --lr 0.0002 --weight-decay 0.0001 --seed 14 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 64 --classifier-dropout 0.5 --rnn-hidden-size 128 --rnn-layers 2 --rnn-dropout 0.3 --no-rnn-bidirectional,128,2,0.3,False
B,7,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.3_ep80_lr0.0001_wd0.0002_bs128_seed42,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h128_l2_bi_do0.3_ep80_lr0.0001_wd0.0002_bs128_seed42,4.44,0.8904000000000001,0.852763,23,0.971525,80,42,0.0001,0.0002,128,64,0.5,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 128 --lr 0.0001 --weight-decay 0.0002 --seed 42 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 64 --classifier-dropout 0.5 --rnn-hidden-size 128 --rnn-layers 2 --rnn-dropout 0.3 --rnn-bidirectional,128,2,0.3,True
B,8,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_uni_do0.1_ep80_lr0.0003_wd1e-05_bs128_seed100,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_uni_do0.1_ep80_lr0.0003_wd1e-05_bs128_seed100,4.61,0.8427,0.791191,58,1.0,80,100,0.0003,1e-05,128,64,0.35,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 128 --lr 0.0003 --weight-decay 1e-05 --seed 100 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 64 --classifier-dropout 0.35 --rnn-hidden-size 64 --rnn-layers 1 --rnn-dropout 0.1 --no-rnn-bidirectional,64,1,0.1,False
B,9,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_uni_do0.1_ep80_lr0.0003_wd0.0005_bs64_seed42,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l1_uni_do0.1_ep80_lr0.0003_wd0.0005_bs64_seed42,4.67,0.8146,0.7402,37,0.994277,80,42,0.0003,0.0005,64,64,0.35,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 64 --lr 0.0003 --weight-decay 0.0005 --seed 42 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 64 --classifier-dropout 0.35 --rnn-hidden-size 64 --rnn-layers 1 --rnn-dropout 0.1 --no-rnn-bidirectional,64,1,0.1,False
B,10,success,gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_uni_do0.3_ep80_lr0.0003_wd1e-05_bs128_seed100,ablation_experiments/h1/results/comparison_18d_baselines/gru/gru_weld_seam_windows_ws5_tf75_pg0_h1_h64_l2_uni_do0.3_ep80_lr0.0003_wd1e-05_bs128_seed100,3.98,0.8623999999999999,0.821318,27,1.0,80,100,0.0003,1e-05,128,128,0.2,/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_comparison_18d_baseline.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir ablation_experiments/h1/results/comparison_18d_baselines/gru --model gru --epochs 80 --batch-size 128 --lr 0.0003 --weight-decay 1e-05 --seed 100 --val-ratio 0.15 --checkpoint-metric val_macro_f1 --class-weights auto --weighted-sampler --min-epochs 16 --early-stop-patience 16 --classifier-hidden 128 --classifier-dropout 0.2 --rnn-hidden-size 64 --rnn-layers 2 --rnn-dropout 0.3 --no-rnn-bidirectional,64,2,0.3,False
