trial_id,stage,status,run_dir,elapsed_sec,reached_target,best_epoch,best_score,val_macro_f1,test_acc,test_macro_f1,seed,lr,weight_decay,tcn_dropout,classifier_dropout,batch_size,tcn_layers,tcn_channels,attn_dropout,label_smoothing,weighted_sampler,epochs,checkpoint_metric,command
31,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0031_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0001_bs64_seed144,19.77,False,12,1.0,1.0,0.8258,0.763022,144,0.0001,0.0001,0.12,0.45,64,4,"80,80,80",0.1,0.05,False,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0031_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 0.0001 --weight-decay 0.0001 --label-smoothing 0.05 --seed 144 --num-workers 0 --tcn-kernel 3 --tcn-layers 4 --tcn-channels 80,80,80 --tcn-dropout 0.12 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.45 --attn-heads 4 --attn-dropout 0.1 --attn-ff-dim 128 --checkpoint-metric val_macro_f1"
32,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0032_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00015_bs96_seed125,13.64,False,10,1.0,1.0,0.7893000000000001,0.710903,125,0.00015,0.0003,0.15,0.3,96,3,"80,80,80",0.05,0.05,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0032_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 96 --lr 0.00015 --weight-decay 0.0003 --label-smoothing 0.05 --seed 125 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 80,80,80 --tcn-dropout 0.15 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.3 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
33,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0033_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_seed142,12.46,False,5,1.0,1.0,0.8623999999999999,0.823502,142,0.0003,0.0002,0.1,0.3,128,4,"80,80,80",0.1,0.0,False,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0033_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.0003 --weight-decay 0.0002 --label-smoothing 0.0 --seed 142 --num-workers 0 --tcn-kernel 3 --tcn-layers 4 --tcn-channels 80,80,80 --tcn-dropout 0.1 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.3 --attn-heads 4 --attn-dropout 0.1 --attn-ff-dim 128 --checkpoint-metric val_macro_f1"
34,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0034_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs96_seed157,10.8,False,5,1.0,1.0,0.8736,0.829812,157,0.0003,0.0005,0.15,0.45,96,3,"64,64,64",0.05,0.0,False,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0034_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 96 --lr 0.0003 --weight-decay 0.0005 --label-smoothing 0.0 --seed 157 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 64,64,64 --tcn-dropout 0.15 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.45 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric val_macro_f1"
35,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0035_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0004_bs128_seed137,8.78,False,4,1.0,1.0,0.8482999999999999,0.798962,137,0.0004,0.0002,0.15,0.25,128,2,"80,80,80",0.05,0.05,False,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0035_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.0004 --weight-decay 0.0002 --label-smoothing 0.05 --seed 137 --num-workers 0 --tcn-kernel 3 --tcn-layers 2 --tcn-channels 80,80,80 --tcn-dropout 0.15 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.25 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric val_macro_f1"
36,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0036_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs128_seed143,10.36,False,7,1.0,1.0,0.8062,0.733651,143,0.0003,0.0002,0.08,0.25,128,3,"80,80,80",0.05,0.0,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0036_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.0003 --weight-decay 0.0002 --label-smoothing 0.0 --seed 143 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 80,80,80 --tcn-dropout 0.08 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.25 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
37,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0037_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs64_seed128,9.27,False,4,1.0,1.0,0.8876000000000001,0.86076,128,0.0003,0.0001,0.12,0.25,64,3,"80,80,80",0.05,0.0,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0037_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 0.0003 --weight-decay 0.0001 --label-smoothing 0.0 --seed 128 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 80,80,80 --tcn-dropout 0.12 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.25 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
38,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0038_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0002_bs128_seed110,13.35,False,7,1.0,1.0,0.7781,0.695716,110,0.0002,0.0005,0.08,0.45,128,4,"96,96,96",0.05,0.05,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0038_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.0002 --weight-decay 0.0005 --label-smoothing 0.05 --seed 110 --num-workers 0 --tcn-kernel 3 --tcn-layers 4 --tcn-channels 96,96,96 --tcn-dropout 0.08 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.45 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
39,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0039_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs64_seed113,12.96,False,6,1.0,1.0,0.7893000000000001,0.72351,113,0.0003,0.0002,0.15,0.4,64,3,"80,80,80",0.05,0.0,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0039_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 0.0003 --weight-decay 0.0002 --label-smoothing 0.0 --seed 113 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 80,80,80 --tcn-dropout 0.15 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.4 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
40,A,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0040_A/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0004_bs64_seed149,13.2,False,4,1.0,1.0,0.7837000000000001,0.70099,149,0.0004,0.0001,0.15,0.35,64,3,"80,80,80",0.05,0.05,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0040_A --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 0.0004 --weight-decay 0.0001 --label-smoothing 0.05 --seed 149 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 80,80,80 --tcn-dropout 0.15 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.35 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
41,B,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0041_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs96_seed145,8.69,False,4,1.0,1.0,0.882,0.844478,145,0.0003,0.00014,0.2,0.3,96,2,"80,80,80",0.1,0.0,False,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0041_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 96 --lr 0.0003 --weight-decay 0.00014 --label-smoothing 0.0 --seed 145 --num-workers 0 --tcn-kernel 3 --tcn-layers 2 --tcn-channels 80,80,80 --tcn-dropout 0.2 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.3 --attn-heads 4 --attn-dropout 0.1 --attn-ff-dim 128 --checkpoint-metric val_macro_f1"
42,B,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0042_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00024_bs96_seed148,10.79,False,5,1.0,1.0,0.868,0.834204,148,0.00024,0.00028,0.13,0.3,96,3,"96,96,96",0.1,0.0,False,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0042_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 96 --lr 0.00024 --weight-decay 0.00028 --label-smoothing 0.0 --seed 148 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 96,96,96 --tcn-dropout 0.13 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.3 --attn-heads 4 --attn-dropout 0.1 --attn-ff-dim 128 --checkpoint-metric val_macro_f1"
43,B,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0043_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00036_bs128_seed114,9.92,False,9,1.0,1.0,0.75,0.635718,114,0.00036,0.00014,0.17,0.4,128,2,"80,80,80",0.07,0.05,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0043_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.00036 --weight-decay 0.00014 --label-smoothing 0.05 --seed 114 --num-workers 0 --tcn-kernel 3 --tcn-layers 2 --tcn-channels 80,80,80 --tcn-dropout 0.17 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.4 --attn-heads 4 --attn-dropout 0.07 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
44,B,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0044_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00024_bs128_seed122,11.08,False,10,1.0,1.0,0.8343,0.769904,122,0.00024,0.0005,0.15,0.45,128,3,"80,80,80",0.03,0.0,False,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0044_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.00024 --weight-decay 0.0005 --label-smoothing 0.0 --seed 122 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 80,80,80 --tcn-dropout 0.15 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.45 --attn-heads 4 --attn-dropout 0.03 --attn-ff-dim 128 --checkpoint-metric val_macro_f1"
45,B,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0045_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00036_bs128_seed134,10.97,False,6,1.0,1.0,0.8146,0.753506,134,0.00036,7e-05,0.15,0.3,128,3,"96,96,96",0.08,0.08,False,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0045_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 128 --lr 0.00036 --weight-decay 7e-05 --label-smoothing 0.08 --seed 134 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 96,96,96 --tcn-dropout 0.15 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.3 --attn-heads 4 --attn-dropout 0.08 --attn-ff-dim 128 --checkpoint-metric val_macro_f1"
46,B,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0046_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0002_bs96_seed102,13.38,False,9,1.0,1.0,0.8118000000000001,0.712974,102,0.0002,7e-05,0.08,0.3,96,3,"64,64,64",0.07,0.08,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0046_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 96 --lr 0.0002 --weight-decay 7e-05 --label-smoothing 0.08 --seed 102 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 64,64,64 --tcn-dropout 0.08 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.3 --attn-heads 4 --attn-dropout 0.07 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
47,B,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0047_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs64_seed112,14.7,False,6,1.0,1.0,0.8567,0.817906,112,0.0003,0.00035,0.18,0.5,64,3,"80,80,80",0.08,0.05,False,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0047_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 0.0003 --weight-decay 0.00035 --label-smoothing 0.05 --seed 112 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 80,80,80 --tcn-dropout 0.18 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.5 --attn-heads 4 --attn-dropout 0.08 --attn-ff-dim 128 --checkpoint-metric val_macro_f1"
48,B,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0048_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs96_seed152,10.28,False,5,1.0,1.0,0.8146,0.746,152,0.0003,0.00035,0.12,0.4,96,3,"80,80,80",0.05,0.0,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0048_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 96 --lr 0.0003 --weight-decay 0.00035 --label-smoothing 0.0 --seed 152 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 80,80,80 --tcn-dropout 0.12 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.4 --attn-heads 4 --attn-dropout 0.05 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
49,B,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0049_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.00036_bs96_seed115,7.83,False,3,1.0,1.0,0.8427,0.762388,115,0.00036,0.00014,0.15,0.25,96,3,"80,80,80",0.08,0.0,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0049_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 96 --lr 0.00036 --weight-decay 0.00014 --label-smoothing 0.0 --seed 115 --num-workers 0 --tcn-kernel 3 --tcn-layers 3 --tcn-channels 80,80,80 --tcn-dropout 0.15 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.25 --attn-heads 4 --attn-dropout 0.08 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
50,B,success,/home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0050_B/ablation1_student_only_tcn_attn_weld_seam_windows_ws5_tf75_pg0_h1_ep80_lr0.0003_bs64_seed151,11.32,False,11,1.0,1.0,0.809,0.752201,151,0.0003,0.0002,0.07,0.35,64,2,"80,80,80",0.1,0.0,True,80,val_macro_f1,"/usr/bin/python /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/scripts/train_ablation1_student_only.py --dataset-npz /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/Data/processed_data/weld_seam_windows_ws5_tf75_pg0_h1.npz --output-dir /home/huang_kai/wind_turbine_phm/PHOENIX-main/autoencoder_benchmark/ablation_experiments/h1/results/ablation1_sweep_strict_valf1_20260522/trials/trial_0050_B --drop-feature-indices 3,4,5,6,7 --epochs 80 --batch-size 64 --lr 0.0003 --weight-decay 0.0002 --label-smoothing 0.0 --seed 151 --num-workers 0 --tcn-kernel 3 --tcn-layers 2 --tcn-channels 80,80,80 --tcn-dropout 0.07 --tcn-dilation-base 2 --classifier-hidden 128 --classifier-dropout 0.35 --attn-heads 4 --attn-dropout 0.1 --attn-ff-dim 128 --checkpoint-metric val_macro_f1 --weighted-sampler"
