model_name,sample_index,x_2d,y_2d,y_true,y_pred,correct,seam_name,start_idx,target_idx,projection_method,projection_space,projection_random_state
Student-only,182,-0.7571425437927246,3.8312079906463623,2,2,True,b01,556,561,umap,strict_raw_latent,42
Student-only,183,0.07346203178167343,5.634906768798828,2,2,True,a01,524,529,umap,strict_raw_latent,42
Student-only,184,0.2427893728017807,11.340569496154785,1,1,True,c01,129,134,umap,strict_raw_latent,42
Student-only,185,-0.7833855152130127,3.2034401893615723,2,2,True,c02,217,222,umap,strict_raw_latent,42
Student-only,186,-1.4599525928497314,2.7645363807678223,2,2,True,b01,578,583,umap,strict_raw_latent,42
Student-only,187,-1.3316138982772827,2.704711675643921,2,2,True,b01,573,578,umap,strict_raw_latent,42
Student-only,188,6.811462879180908,6.704060077667236,1,1,True,b01,260,265,umap,strict_raw_latent,42
Student-only,189,-4.355653285980225,14.193816184997559,0,1,False,c01,27,32,umap,strict_raw_latent,42
Student-only,190,-5.73148775100708,14.582002639770508,0,0,True,c02,75,80,umap,strict_raw_latent,42
Student-only,191,-0.26478660106658936,5.292278289794922,2,2,True,a01,487,492,umap,strict_raw_latent,42
Student-only,192,-1.3352047204971313,2.6870033740997314,2,2,True,b01,560,565,umap,strict_raw_latent,42
Student-only,193,-0.3407117426395416,7.575742721557617,2,2,True,a01,554,559,umap,strict_raw_latent,42
Student-only,194,-0.6799544095993042,3.7349448204040527,2,2,True,c02,214,219,umap,strict_raw_latent,42
Student-only,195,-2.0617871284484863,2.7691617012023926,2,2,True,b01,597,602,umap,strict_raw_latent,42
Student-only,196,-4.824687480926514,14.399320602416992,0,0,True,a01,83,88,umap,strict_raw_latent,42
Student-only,197,6.777166843414307,6.6276445388793945,1,2,False,b01,271,276,umap,strict_raw_latent,42
Student-only,198,-1.68098783493042,2.4704747200012207,2,2,True,b01,585,590,umap,strict_raw_latent,42
Student-only,199,6.934807300567627,6.2130608558654785,1,2,False,b01,281,286,umap,strict_raw_latent,42
Student-only,200,-1.9774961471557617,2.694725275039673,2,2,True,b01,586,591,umap,strict_raw_latent,42
Student-only,201,0.5542133450508118,10.679722785949707,1,2,False,c01,141,146,umap,strict_raw_latent,42
Student-only,202,6.9261884689331055,6.6586833000183105,1,1,True,b01,274,279,umap,strict_raw_latent,42
Student-only,203,-4.989352226257324,14.299272537231445,0,0,True,a01,85,90,umap,strict_raw_latent,42
Student-only,204,-0.34264570474624634,7.215333461761475,2,2,True,a01,543,548,umap,strict_raw_latent,42
Student-only,205,-0.9538745284080505,2.5093166828155518,2,2,True,c01,214,219,umap,strict_raw_latent,42
Student-only,206,-4.303537368774414,14.601846694946289,0,0,True,b01,133,138,umap,strict_raw_latent,42
Student-only,207,-2.03182315826416,2.490201711654663,2,2,True,b01,590,595,umap,strict_raw_latent,42
Student-only,208,6.7772040367126465,6.763666152954102,1,1,True,b01,268,273,umap,strict_raw_latent,42
Student-only,209,-0.3255743682384491,6.668663024902344,2,2,True,a01,513,518,umap,strict_raw_latent,42
Student-only,210,0.11610642075538635,5.9475531578063965,2,2,True,a01,499,504,umap,strict_raw_latent,42
Student-only,211,-0.8208763599395752,2.338566303253174,2,2,True,c01,210,215,umap,strict_raw_latent,42
Student-only,212,-5.378077030181885,14.449999809265137,0,0,True,b01,116,121,umap,strict_raw_latent,42
Student-only,213,-0.8112608194351196,2.311487913131714,2,2,True,c01,211,216,umap,strict_raw_latent,42
Student-only,214,-4.515732288360596,14.749076843261719,0,0,True,c02,79,84,umap,strict_raw_latent,42
Student-only,215,-4.4461350440979,14.209151268005371,0,0,True,c01,25,30,umap,strict_raw_latent,42
Student-only,216,-0.4714898467063904,3.4380650520324707,2,2,True,c02,227,232,umap,strict_raw_latent,42
Student-only,217,-0.3646276295185089,6.946164608001709,2,2,True,a01,516,521,umap,strict_raw_latent,42
Student-only,218,0.2562401294708252,11.321996688842773,1,1,True,c01,133,138,umap,strict_raw_latent,42
Student-only,219,-0.4023159146308899,6.1419878005981445,2,2,True,a01,510,515,umap,strict_raw_latent,42
Student-only,220,-0.25506681203842163,7.051509857177734,2,2,True,a01,539,544,umap,strict_raw_latent,42
Student-only,221,-0.6473958492279053,4.344841003417969,2,2,True,b01,536,541,umap,strict_raw_latent,42
Student-only,222,0.06077883020043373,6.136767387390137,2,2,True,a01,517,522,umap,strict_raw_latent,42
Student-only,223,-0.6014180183410645,3.432156801223755,2,2,True,c02,220,225,umap,strict_raw_latent,42
Student-only,224,-0.34059879183769226,7.665489673614502,2,2,True,a01,560,565,umap,strict_raw_latent,42
Student-only,225,-0.13759103417396545,5.956756114959717,2,2,True,a01,505,510,umap,strict_raw_latent,42
Student-only,226,-0.622261643409729,4.180149078369141,2,2,True,b01,550,555,umap,strict_raw_latent,42
Student-only,227,7.959133148193359,6.371825695037842,1,1,True,a01,215,220,umap,strict_raw_latent,42
Student-only,228,-0.17637881636619568,7.168372631072998,2,2,True,a01,541,546,umap,strict_raw_latent,42
Student-only,229,7.069788932800293,6.692646026611328,1,1,True,b01,266,271,umap,strict_raw_latent,42
Student-only,230,0.05863155797123909,5.777747631072998,2,2,True,a01,529,534,umap,strict_raw_latent,42
Student-only,231,-1.419925570487976,2.604475975036621,2,2,True,b01,581,586,umap,strict_raw_latent,42
Student-only,232,-5.498743534088135,14.453222274780273,0,0,True,b01,115,120,umap,strict_raw_latent,42
Student-only,233,-0.8003177046775818,2.3392629623413086,2,2,True,c01,208,213,umap,strict_raw_latent,42
Student-only,234,-4.321434497833252,14.651130676269531,0,1,False,c02,81,86,umap,strict_raw_latent,42
Student-only,235,-0.4415498673915863,4.47477388381958,2,2,True,c02,211,216,umap,strict_raw_latent,42
Student-only,236,7.916922569274902,6.391726970672607,1,1,True,a01,217,222,umap,strict_raw_latent,42
Student-only,237,-4.634189605712891,14.307332992553711,0,0,True,a01,97,102,umap,strict_raw_latent,42
Student-only,238,-5.609424591064453,14.524112701416016,0,0,True,c02,67,72,umap,strict_raw_latent,42
Student-only,239,-0.34410083293914795,7.66713809967041,2,2,True,a01,558,563,umap,strict_raw_latent,42
Student-only,240,0.30208101868629456,11.255120277404785,1,1,True,c01,135,140,umap,strict_raw_latent,42
Student-only,241,-4.300908088684082,14.845081329345703,0,1,False,b01,136,141,umap,strict_raw_latent,42
Student-only,242,-0.3217812180519104,7.083995819091797,2,2,True,a01,537,542,umap,strict_raw_latent,42
Student-only,243,-4.33019495010376,14.177338600158691,0,0,True,c01,26,31,umap,strict_raw_latent,42
Student-only,244,-0.7250487208366394,4.262493133544922,2,2,True,b01,549,554,umap,strict_raw_latent,42
Student-only,245,-0.8911982178688049,2.444941997528076,2,2,True,c01,207,212,umap,strict_raw_latent,42
Student-only,246,-1.8598943948745728,2.9150490760803223,2,2,True,b01,561,566,umap,strict_raw_latent,42
Student-only,247,-4.565213203430176,14.336359977722168,0,0,True,a01,102,107,umap,strict_raw_latent,42
Student-only,248,-0.409444123506546,6.424773693084717,2,2,True,a01,512,517,umap,strict_raw_latent,42
Student-only,249,-4.266611099243164,14.251323699951172,0,1,False,c01,28,33,umap,strict_raw_latent,42
Student-only,250,-0.42094364762306213,3.457634449005127,2,2,True,c02,228,233,umap,strict_raw_latent,42
Student-only,251,-0.6843351721763611,4.19613790512085,2,2,True,b01,551,556,umap,strict_raw_latent,42
Student-only,252,-2.1699352264404297,2.5771677494049072,2,2,True,b01,589,594,umap,strict_raw_latent,42
Student-only,253,-0.027300477027893066,6.052687168121338,2,2,True,a01,535,540,umap,strict_raw_latent,42
Student-only,254,-0.016154024749994278,5.826566696166992,2,2,True,a01,497,502,umap,strict_raw_latent,42
Student-only,255,-5.419831275939941,14.577203750610352,0,0,True,c02,78,83,umap,strict_raw_latent,42
Student-only,256,-1.7573330402374268,2.6406617164611816,2,2,True,b01,603,608,umap,strict_raw_latent,42
Student-only,257,-0.6407433748245239,4.513862609863281,2,2,True,b01,548,553,umap,strict_raw_latent,42
Student-only,258,0.14292453229427338,5.805269241333008,2,2,True,a01,532,537,umap,strict_raw_latent,42
Student-only,259,0.3114292621612549,11.202718734741211,1,1,True,c01,136,141,umap,strict_raw_latent,42
Student-only,260,-0.3904312551021576,6.388789176940918,2,2,True,a01,511,516,umap,strict_raw_latent,42
Student-only,261,-4.9847412109375,14.323909759521484,0,0,True,b01,120,125,umap,strict_raw_latent,42
Student-only,262,7.765141487121582,6.510669231414795,1,1,True,a01,209,214,umap,strict_raw_latent,42
Student-only,263,0.22527441382408142,11.334434509277344,1,1,True,a01,220,225,umap,strict_raw_latent,42
Student-only,264,-1.1582425832748413,3.7651872634887695,2,2,True,b01,544,549,umap,strict_raw_latent,42
Student-only,265,7.668381690979004,6.515842437744141,1,1,True,a01,204,209,umap,strict_raw_latent,42
Student-only,266,-0.20375166833400726,5.656108379364014,2,2,True,a01,484,489,umap,strict_raw_latent,42
Student-only,267,-0.3800713121891022,5.683218955993652,2,2,True,a01,506,511,umap,strict_raw_latent,42
Student-only,268,7.732302665710449,6.545558452606201,1,1,True,b01,286,291,umap,strict_raw_latent,42
Student-only,269,7.152166843414307,6.661672115325928,1,1,True,b01,264,269,umap,strict_raw_latent,42
Student-only,270,-4.287454605102539,14.86072826385498,0,1,False,b01,139,144,umap,strict_raw_latent,42
Student-only,271,-0.567628026008606,3.3072330951690674,2,2,True,c02,221,226,umap,strict_raw_latent,42
Student-only,272,-5.378669261932373,14.48810863494873,0,0,True,b01,111,116,umap,strict_raw_latent,42
Student-only,273,0.5516640543937683,10.655850410461426,1,2,False,c01,146,151,umap,strict_raw_latent,42
Student-only,274,-2.002835512161255,2.8173041343688965,2,2,True,b01,567,572,umap,strict_raw_latent,42
Student-only,275,-0.22172938287258148,6.92222785949707,2,2,True,a01,518,523,umap,strict_raw_latent,42
Student-only,276,-0.8287357687950134,4.21443510055542,2,2,True,b01,555,560,umap,strict_raw_latent,42
Student-only,277,-4.64348030090332,14.712634086608887,0,0,True,b01,130,135,umap,strict_raw_latent,42
Student-only,278,-0.4833574593067169,3.4255259037017822,2,2,True,c02,224,229,umap,strict_raw_latent,42
Student-only,279,-4.609353065490723,14.154356002807617,0,0,True,a01,89,94,umap,strict_raw_latent,42
Student-only,280,-5.317417144775391,14.339251518249512,0,0,True,b01,118,123,umap,strict_raw_latent,42
Student-only,281,0.0286884643137455,5.781338691711426,2,2,True,a01,528,533,umap,strict_raw_latent,42
Student-only,282,7.178737163543701,6.360378265380859,1,2,False,b01,284,289,umap,strict_raw_latent,42
Student-only,283,0.11390088498592377,5.700444221496582,2,2,True,a01,526,531,umap,strict_raw_latent,42
Student-only,284,-0.632644772529602,4.384281635284424,2,2,True,b01,535,540,umap,strict_raw_latent,42
Student-only,285,-1.4253404140472412,2.776534080505371,2,2,True,b01,576,581,umap,strict_raw_latent,42
Student-only,286,-4.307675838470459,14.653722763061523,0,1,False,c02,83,88,umap,strict_raw_latent,42
Student-only,287,-1.6624232530593872,2.951447010040283,2,2,True,b01,563,568,umap,strict_raw_latent,42
Student-only,288,-1.351435661315918,2.722506284713745,2,2,True,b01,564,569,umap,strict_raw_latent,42
Student-only,289,0.46491312980651855,10.800907135009766,1,1,True,c01,147,152,umap,strict_raw_latent,42
Student-only,290,-0.01866956427693367,5.816370487213135,2,2,True,a01,534,539,umap,strict_raw_latent,42
Student-only,291,0.13234849274158478,5.7034173011779785,2,2,True,a01,498,503,umap,strict_raw_latent,42
Student-only,292,-4.700159072875977,14.271451950073242,0,0,True,a01,82,87,umap,strict_raw_latent,42
Student-only,293,-5.314601421356201,14.431458473205566,0,0,True,b01,114,119,umap,strict_raw_latent,42
Student-only,294,6.751506805419922,6.793420314788818,1,1,True,b01,256,261,umap,strict_raw_latent,42
Student-only,295,-0.7165282964706421,3.9095380306243896,2,2,True,b01,539,544,umap,strict_raw_latent,42
Student-only,296,6.923096179962158,6.343544960021973,1,2,False,b01,277,282,umap,strict_raw_latent,42
Student-only,297,7.857276439666748,6.506286144256592,1,1,True,a01,210,215,umap,strict_raw_latent,42
Student-only,298,-0.12809015810489655,7.1455583572387695,2,2,True,a01,540,545,umap,strict_raw_latent,42
Student-only,299,-5.611797332763672,14.52045726776123,0,0,True,c02,73,78,umap,strict_raw_latent,42
Student-only,300,-1.290819525718689,2.7647624015808105,2,2,True,b01,575,580,umap,strict_raw_latent,42
Student-only,301,-0.395724356174469,6.093225479125977,2,2,True,a01,492,497,umap,strict_raw_latent,42
Student-only,302,-5.667241096496582,14.522968292236328,0,0,True,c02,71,76,umap,strict_raw_latent,42
Student-only,303,0.05607786029577255,6.04014778137207,2,2,True,a01,494,499,umap,strict_raw_latent,42
Student-only,304,7.7964301109313965,6.476442337036133,1,1,True,a01,205,210,umap,strict_raw_latent,42
Student-only,305,-0.021915975958108902,5.837143898010254,2,2,True,a01,520,525,umap,strict_raw_latent,42
Student-only,306,-1.3789386749267578,2.6529290676116943,2,2,True,b01,602,607,umap,strict_raw_latent,42
Student-only,307,-1.7288116216659546,2.7410504817962646,2,2,True,b01,607,612,umap,strict_raw_latent,42
Student-only,308,-4.930605411529541,14.50332260131836,0,0,True,b01,125,130,umap,strict_raw_latent,42
Student-only,309,-1.920421838760376,2.4635181427001953,2,2,True,b01,594,599,umap,strict_raw_latent,42
Student-only,310,-0.9548913836479187,2.395885467529297,2,2,True,c01,213,218,umap,strict_raw_latent,42
Student-only,311,6.912741184234619,6.198935508728027,1,2,False,b01,280,285,umap,strict_raw_latent,42
Student-only,312,-1.7646764516830444,2.530484437942505,2,2,True,b01,604,609,umap,strict_raw_latent,42
Student-only,313,-1.9640607833862305,2.559948682785034,2,2,True,b01,587,592,umap,strict_raw_latent,42
Student-only,314,-1.9546579122543335,2.4700188636779785,2,2,True,b01,591,596,umap,strict_raw_latent,42
Student-only,315,-5.655858039855957,14.500893592834473,0,0,True,c02,68,73,umap,strict_raw_latent,42
Student-only,316,7.046534538269043,6.610118389129639,1,1,True,b01,272,277,umap,strict_raw_latent,42
Student-only,317,-0.28585633635520935,6.962880611419678,2,1,False,a01,542,547,umap,strict_raw_latent,42
Student-only,318,-5.689794063568115,14.537612915039062,0,0,True,c02,74,79,umap,strict_raw_latent,42
Student-only,319,-4.869053840637207,14.544962882995605,0,0,True,b01,126,131,umap,strict_raw_latent,42
Student-only,320,7.0086989402771,6.8187255859375,1,1,True,b01,265,270,umap,strict_raw_latent,42
Student-only,321,0.239376962184906,11.343520164489746,1,1,True,c01,130,135,umap,strict_raw_latent,42
Student-only,322,-1.8773751258850098,2.9030017852783203,2,2,True,b01,559,564,umap,strict_raw_latent,42
Student-only,323,0.2656751275062561,11.3182954788208,1,1,True,c01,128,133,umap,strict_raw_latent,42
Student-only,324,-5.308859348297119,14.474178314208984,0,0,True,b01,123,128,umap,strict_raw_latent,42
Student-only,325,-1.9594887495040894,2.9462790489196777,2,2,True,b01,601,606,umap,strict_raw_latent,42
Student-only,326,-0.3509243428707123,7.0636515617370605,2,2,True,a01,545,550,umap,strict_raw_latent,42
Student-only,327,6.705071926116943,6.815861225128174,1,1,True,b01,269,274,umap,strict_raw_latent,42
Student-only,328,-0.7402651309967041,3.323380708694458,2,2,True,c02,216,221,umap,strict_raw_latent,42
Student-only,329,0.0237489715218544,5.627213001251221,2,2,True,a01,522,527,umap,strict_raw_latent,42
Student-only,330,-0.3498878479003906,5.96003532409668,2,2,True,a01,508,513,umap,strict_raw_latent,42
Student-only,331,-4.643481254577637,14.122888565063477,0,0,True,a01,90,95,umap,strict_raw_latent,42
Student-only,332,-0.39373779296875,6.495661735534668,2,2,True,a01,503,508,umap,strict_raw_latent,42
Student-only,333,-0.42554613947868347,6.3755292892456055,2,2,True,a01,482,487,umap,strict_raw_latent,42
Student-only,334,-1.9114937782287598,2.409942626953125,2,2,True,b01,595,600,umap,strict_raw_latent,42
Student-only,335,-4.703548908233643,14.297955513000488,0,0,True,a01,98,103,umap,strict_raw_latent,42
Student-only,336,7.884637832641602,6.378463268280029,1,1,True,a01,196,201,umap,strict_raw_latent,42
Student-only,337,-0.4358482360839844,5.8278985023498535,2,2,True,a01,507,512,umap,strict_raw_latent,42
Student-only,338,-0.06711958348751068,5.631519794464111,2,2,True,a01,525,530,umap,strict_raw_latent,42
Student-only,339,-2.1071579456329346,2.5550806522369385,2,2,True,b01,588,593,umap,strict_raw_latent,42
Student-only,340,-1.7896684408187866,2.6546196937561035,2,2,True,b01,608,613,umap,strict_raw_latent,42
Student-only,341,7.441793441772461,6.343034744262695,1,1,True,a01,197,202,umap,strict_raw_latent,42
Student-only,342,7.811569690704346,6.428246974945068,1,1,True,a01,212,217,umap,strict_raw_latent,42
Student-only,343,-4.223471641540527,14.893835067749023,0,1,False,b01,141,146,umap,strict_raw_latent,42
Student-only,344,-0.8067697882652283,3.258467197418213,2,2,True,c02,219,224,umap,strict_raw_latent,42
Student-only,345,0.5688942074775696,10.646159172058105,1,1,True,c01,142,147,umap,strict_raw_latent,42
Student-only,346,-4.675996780395508,14.293473243713379,0,0,True,a01,100,105,umap,strict_raw_latent,42
Student-only,347,-1.6785738468170166,2.490792751312256,2,2,True,b01,583,588,umap,strict_raw_latent,42
Student-only,348,-0.2524568736553192,6.895187854766846,2,2,True,a01,546,551,umap,strict_raw_latent,42
Student-only,349,-0.3552418351173401,7.650659561157227,2,2,True,a01,557,562,umap,strict_raw_latent,42
Student-only,350,0.5641231536865234,10.648813247680664,1,2,False,c01,145,150,umap,strict_raw_latent,42
Student-only,351,0.1264074444770813,5.829038619995117,2,2,True,a01,530,535,umap,strict_raw_latent,42
Student-only,352,-0.6979989409446716,4.329104900360107,2,2,True,b01,547,552,umap,strict_raw_latent,42
Student-only,353,-5.351839065551758,14.402588844299316,0,0,True,b01,117,122,umap,strict_raw_latent,42
Student-only,354,-4.800535678863525,14.227842330932617,0,0,True,a01,88,93,umap,strict_raw_latent,42
Student-only,355,-0.41011473536491394,7.139468193054199,2,2,True,a01,552,557,umap,strict_raw_latent,42
SEAL-Weld Student,0,18.075729370117188,8.179018020629883,2,2,True,c02,208,213,umap,strict_raw_latent,42
SEAL-Weld Student,1,15.233136177062988,9.057943344116211,2,2,True,a01,496,501,umap,strict_raw_latent,42
SEAL-Weld Student,2,19.483579635620117,7.6287665367126465,2,2,True,b01,558,563,umap,strict_raw_latent,42
SEAL-Weld Student,3,16.86905860900879,-2.0170140266418457,1,1,True,c01,127,132,umap,strict_raw_latent,42
SEAL-Weld Student,4,14.84940242767334,9.160032272338867,2,2,True,a01,521,526,umap,strict_raw_latent,42
SEAL-Weld Student,5,18.146818161010742,8.395326614379883,2,2,True,c02,210,215,umap,strict_raw_latent,42
SEAL-Weld Student,6,15.490765571594238,-3.234395742416382,0,0,True,c02,69,74,umap,strict_raw_latent,42
SEAL-Weld Student,7,15.108128547668457,9.133066177368164,2,2,True,a01,504,509,umap,strict_raw_latent,42
SEAL-Weld Student,8,19.476930618286133,8.42624282836914,2,2,True,b01,598,603,umap,strict_raw_latent,42
SEAL-Weld Student,9,16.722686767578125,-3.6719446182250977,0,1,False,c02,84,89,umap,strict_raw_latent,42
SEAL-Weld Student,10,15.800347328186035,7.795424938201904,2,2,True,a01,555,560,umap,strict_raw_latent,42
SEAL-Weld Student,11,19.824182510375977,7.309815883636475,2,2,True,b01,553,558,umap,strict_raw_latent,42
SEAL-Weld Student,12,18.44676399230957,8.585598945617676,2,2,True,c02,231,236,umap,strict_raw_latent,42
SEAL-Weld Student,13,14.918485641479492,8.872308731079102,2,2,True,a01,500,505,umap,strict_raw_latent,42
SEAL-Weld Student,14,18.313276290893555,0.017411189153790474,1,1,True,c01,144,149,umap,strict_raw_latent,42
SEAL-Weld Student,15,19.909902572631836,8.221973419189453,2,2,True,b01,582,587,umap,strict_raw_latent,42
SEAL-Weld Student,16,19.798656463623047,7.2572808265686035,2,2,True,b01,541,546,umap,strict_raw_latent,42
SEAL-Weld Student,17,16.45449447631836,-4.0252485275268555,0,0,True,a01,99,104,umap,strict_raw_latent,42
SEAL-Weld Student,18,16.440881729125977,-4.047335624694824,0,0,True,a01,95,100,umap,strict_raw_latent,42
SEAL-Weld Student,19,20.206968307495117,1.8047178983688354,1,1,True,b01,263,268,umap,strict_raw_latent,42
SEAL-Weld Student,20,19.67711639404297,7.430602073669434,2,2,True,b01,538,543,umap,strict_raw_latent,42
SEAL-Weld Student,21,19.779558181762695,1.415558099746704,1,1,True,b01,285,290,umap,strict_raw_latent,42
SEAL-Weld Student,22,15.235864639282227,8.770204544067383,2,2,True,a01,486,491,umap,strict_raw_latent,42
SEAL-Weld Student,23,18.851484298706055,8.75509262084961,2,2,True,c01,206,211,umap,strict_raw_latent,42
SEAL-Weld Student,24,19.053258895874023,0.7046476006507874,1,1,True,a01,201,206,umap,strict_raw_latent,42
SEAL-Weld Student,25,19.734779357910156,7.588996410369873,2,2,True,b01,542,547,umap,strict_raw_latent,42
SEAL-Weld Student,26,16.043676376342773,-3.1585159301757812,0,0,True,b01,119,124,umap,strict_raw_latent,42
SEAL-Weld Student,27,19.287839889526367,7.969145774841309,2,2,True,b01,579,584,umap,strict_raw_latent,42
SEAL-Weld Student,28,19.19419288635254,8.03249740600586,2,2,True,b01,606,611,umap,strict_raw_latent,42
SEAL-Weld Student,29,19.055315017700195,0.7075933814048767,1,1,True,a01,200,205,umap,strict_raw_latent,42
SEAL-Weld Student,30,18.035585403442383,8.171582221984863,2,2,True,c02,207,212,umap,strict_raw_latent,42
SEAL-Weld Student,31,19.29149627685547,8.622977256774902,2,2,True,b01,593,598,umap,strict_raw_latent,42
SEAL-Weld Student,32,18.962522506713867,0.6231169700622559,1,1,True,a01,211,216,umap,strict_raw_latent,42
SEAL-Weld Student,33,15.259587287902832,8.605813026428223,2,2,True,a01,483,488,umap,strict_raw_latent,42
SEAL-Weld Student,34,15.976091384887695,-3.2521443367004395,0,0,True,b01,113,118,umap,strict_raw_latent,42
SEAL-Weld Student,35,19.76201057434082,7.3792524337768555,2,2,True,b01,552,557,umap,strict_raw_latent,42
SEAL-Weld Student,36,15.181718826293945,8.691244125366211,2,2,True,a01,485,490,umap,strict_raw_latent,42
SEAL-Weld Student,37,15.207342147827148,8.6975679397583,2,2,True,a01,481,486,umap,strict_raw_latent,42
SEAL-Weld Student,38,18.302268981933594,0.04468901455402374,1,1,True,c01,143,148,umap,strict_raw_latent,42
SEAL-Weld Student,39,19.782020568847656,8.011122703552246,2,2,True,b01,557,562,umap,strict_raw_latent,42
SEAL-Weld Student,40,16.143489837646484,-3.3572003841400146,0,0,True,b01,128,133,umap,strict_raw_latent,42
SEAL-Weld Student,41,20.315223693847656,1.796086311340332,1,1,True,b01,279,284,umap,strict_raw_latent,42
SEAL-Weld Student,42,16.413705825805664,-4.016510486602783,0,0,True,a01,103,108,umap,strict_raw_latent,42
SEAL-Weld Student,43,16.104328155517578,-3.195859432220459,0,0,True,b01,129,134,umap,strict_raw_latent,42
SEAL-Weld Student,44,15.221248626708984,8.653980255126953,2,2,True,a01,514,519,umap,strict_raw_latent,42
SEAL-Weld Student,45,20.17139434814453,1.7966322898864746,1,1,True,b01,262,267,umap,strict_raw_latent,42
SEAL-Weld Student,46,15.476948738098145,-3.2130818367004395,0,0,True,c02,72,77,umap,strict_raw_latent,42
SEAL-Weld Student,47,16.47830581665039,-4.090673446655273,0,0,True,a01,94,99,umap,strict_raw_latent,42
SEAL-Weld Student,48,15.222053527832031,8.688179016113281,2,2,True,a01,515,520,umap,strict_raw_latent,42
SEAL-Weld Student,49,19.62237548828125,7.524449825286865,2,2,True,b01,543,548,umap,strict_raw_latent,42
SEAL-Weld Student,50,15.644137382507324,7.95507287979126,2,2,True,a01,551,556,umap,strict_raw_latent,42
SEAL-Weld Student,51,14.9436616897583,8.821412086486816,2,2,True,a01,501,506,umap,strict_raw_latent,42
SEAL-Weld Student,52,19.282445907592773,8.621709823608398,2,2,True,b01,592,597,umap,strict_raw_latent,42
SEAL-Weld Student,53,19.762794494628906,7.2089643478393555,1,1,True,c02,107,112,umap,strict_raw_latent,42
SEAL-Weld Student,54,15.827790260314941,-3.2686824798583984,0,0,True,b01,112,117,umap,strict_raw_latent,42
SEAL-Weld Student,55,15.970404624938965,8.725422859191895,2,2,True,a01,491,496,umap,strict_raw_latent,42
SEAL-Weld Student,56,18.32451057434082,0.008326967246830463,1,1,True,c01,140,145,umap,strict_raw_latent,42
SEAL-Weld Student,57,16.889516830444336,-2.0078177452087402,1,1,True,c01,126,131,umap,strict_raw_latent,42
SEAL-Weld Student,58,19.487640380859375,7.868008136749268,2,2,True,b01,572,577,umap,strict_raw_latent,42
SEAL-Weld Student,59,20.29269027709961,1.8687297105789185,1,1,True,b01,267,272,umap,strict_raw_latent,42
SEAL-Weld Student,60,18.142000198364258,-0.26784566044807434,1,1,True,c01,139,144,umap,strict_raw_latent,42
SEAL-Weld Student,61,15.505977630615234,-3.54526424407959,0,0,True,a01,86,91,umap,strict_raw_latent,42
SEAL-Weld Student,62,18.204347610473633,8.706542015075684,2,2,True,c02,222,227,umap,strict_raw_latent,42
SEAL-Weld Student,63,18.687461853027344,0.3596703112125397,1,1,True,a01,219,224,umap,strict_raw_latent,42
SEAL-Weld Student,64,17.935434341430664,8.923316955566406,2,2,True,c02,215,220,umap,strict_raw_latent,42
SEAL-Weld Student,65,15.622173309326172,-3.23561954498291,0,0,True,b01,121,126,umap,strict_raw_latent,42
SEAL-Weld Student,66,15.729364395141602,8.737373352050781,2,2,True,a01,488,493,umap,strict_raw_latent,42
SEAL-Weld Student,67,14.843947410583496,9.236671447753906,2,2,True,a01,527,532,umap,strict_raw_latent,42
SEAL-Weld Student,68,18.189359664916992,8.513510704040527,2,2,True,c02,212,217,umap,strict_raw_latent,42
SEAL-Weld Student,69,20.24537467956543,1.98159658908844,1,1,True,b01,259,264,umap,strict_raw_latent,42
SEAL-Weld Student,70,19.71248435974121,7.83551025390625,2,2,True,b01,574,579,umap,strict_raw_latent,42
SEAL-Weld Student,71,19.764068603515625,8.176715850830078,2,2,True,b01,546,551,umap,strict_raw_latent,42
SEAL-Weld Student,72,15.657368659973145,7.929133415222168,2,2,True,a01,547,552,umap,strict_raw_latent,42
SEAL-Weld Student,73,19.02505874633789,0.6778804063796997,1,1,True,a01,202,207,umap,strict_raw_latent,42
SEAL-Weld Student,74,19.559886932373047,7.675975322723389,2,2,True,b01,571,576,umap,strict_raw_latent,42
SEAL-Weld Student,75,15.630440711975098,7.998068809509277,2,2,True,a01,548,553,umap,strict_raw_latent,42
SEAL-Weld Student,76,16.63340187072754,-2.4839026927948,1,1,True,c01,124,129,umap,strict_raw_latent,42
SEAL-Weld Student,77,14.638967514038086,9.031010627746582,2,2,True,a01,509,514,umap,strict_raw_latent,42
SEAL-Weld Student,78,18.91519546508789,0.6176380515098572,1,1,True,a01,213,218,umap,strict_raw_latent,42
SEAL-Weld Student,79,20.455930709838867,1.9916131496429443,1,1,True,b01,282,287,umap,strict_raw_latent,42
SEAL-Weld Student,80,16.15102767944336,-3.27052640914917,0,0,True,b01,132,137,umap,strict_raw_latent,42
SEAL-Weld Student,81,15.445420265197754,-3.2653920650482178,0,0,True,c02,70,75,umap,strict_raw_latent,42
SEAL-Weld Student,82,19.066730499267578,8.738104820251465,2,2,True,c01,212,217,umap,strict_raw_latent,42
SEAL-Weld Student,83,18.12639045715332,8.772074699401855,2,2,True,c02,223,228,umap,strict_raw_latent,42
SEAL-Weld Student,84,18.863967895507812,8.840363502502441,2,2,True,c01,209,214,umap,strict_raw_latent,42
SEAL-Weld Student,85,19.045011520385742,0.7002987861633301,1,1,True,a01,203,208,umap,strict_raw_latent,42
SEAL-Weld Student,86,14.91946792602539,9.359251022338867,2,2,True,a01,523,528,umap,strict_raw_latent,42
