feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,label,source_file,dataset_type,row_mean,row_std,row_max,row_min,row_range,row_energy,row_abs_mean,row_coeff_var,positive_ratio,pca_1,pca_2,pca_3
570.0,32,531.0,-0.328060746,0.322226733,-0.585995138,-0.021795236,0.578244507,512,2080.617312,225107.0,19.23071428,0.569394634,280,1673.504614,93666.0,29.90004584,0.856956196,instability,c02.csv,train_data,18027.924647615004,56153.38818444054,225107.0,-0.585995138,225107.585995138,59454560285.87346,18028.02863107278,3.114800471049746,0.8333333333333334,6.017851804799958,-2.872352255209022,3.4574047434680266
582.0,26,522.0,-0.228525192,0.260508388,-0.887398362,0.037533741,0.414093554,524,2118.374671,241947.5,18.54745864,0.53146382,256,1552.534052,87832.0,27.44286799,0.888967304,instability,c02.csv,train_data,18633.745316271277,59414.301896558565,241947.5,-0.887398362,241948.387398362,66260903948.75174,18633.86930777728,3.188532465594937,0.8888888888888888,5.814552765767646,-2.2008831983296457,3.168651629919789
591.0,25,492.0,0.141171336,0.165534049,-0.900135159,0.287864089,-0.071554668,524,2139.68838,237006.5,19.31704979,0.596750663,284,1478.291411,92176.5,23.70827159,0.835095862,instability,c02.csv,train_data,18597.836657697335,58636.702236214354,237006.5,-0.900135159,237007.400135159,64676299945.58895,18597.944623233667,3.1528775800891657,0.8888888888888888,5.831528033268844,-1.638514116779945,1.416417919733008
588.0,52,477.0,-0.316131771,0.354380995,0.353893787,-0.003023094,0.573744178,520,2120.031525,235563.5,19.07992397,0.552338018,256,1546.877198,83214.0,28.75512611,0.839619109,instability,c02.csv,train_data,18021.533255239,57689.11147181076,235563.5,-0.316131771,235563.816131771,62422532796.573456,18021.568716890666,3.2011211618212387,0.8888888888888888,5.20038572466716,-2.4787652420901254,3.1784378814180867
585.0,29,480.0,0.085685864,0.145757049,-0.725406885,0.224665716,0.044701759,520,2125.445739,235189.0,19.20803945,0.578209547,268,1591.948265,84584.5,29.9617457,0.834715074,instability,c02.csv,train_data,18079.069562070777,57697.498429954234,235189.0,-0.725406885,235189.725406885,62476372138.4112,18079.150162835776,3.1913975568190445,0.9444444444444444,5.679523802108364,-2.4016954758000257,3.4842855971686113
576.0,30,459.0,0.277384222,0.079830632,-0.640569925,0.349790841,-0.230671883,516,2088.031525,230647.5,18.9027657,0.554372291,272,1398.835567,88336.5,22.15099019,0.839070429,instability,c02.csv,train_data,18020.341669694273,56964.188286661105,230647.5,-0.640569925,230648.140569925,61008807551.754395,18020.438474339608,3.1611047854026366,0.8888888888888888,5.559664660570214,-1.198406756267792,1.0894828387909812
588.0,29,447.0,0.43893826,0.034964986,-0.683191776,0.449820995,-0.41744417,504,2096.960458,231638.0,18.98325474,0.616159052,268,1366.835567,89576.5,20.85635706,0.817503302,instability,c02.csv,train_data,18141.96624374717,57272.770454928446,231638.0,-0.683191776,231638.683191776,61687250910.31643,18142.088536630054,3.15692189509327,0.8888888888888888,5.525164316028815,-0.784282463621377,0.6201315923072755
582.0,47,480.0,-0.155675232,0.336160034,0.222263902,0.128346384,0.304035038,492,2063.88939,221273.5,19.25056283,0.599516642,268,1439.663994,97352.5,21.28997629,0.841433175,instability,c02.csv,train_data,18002.298333503502,55631.77253488686,221273.5,-0.155675232,221273.655675232,58446689376.54001,18002.315630751502,3.090259449336663,0.9444444444444444,5.4956246933433555,-1.4496867654009928,0.7832201453722213
570.0,26,468.0,0.336137801,0.068424262,-0.815824449,0.382039756,-0.308209956,492,2055.404109,220328.5,19.17448742,0.612744071,276,1430.492422,97261.5,21.03924542,0.82653886,instability,c02.csv,train_data,17941.6228952325,55422.09633851676,220328.5,-0.815824449,220329.315824449,58011581941.51432,17941.74778794417,3.0890235884538453,0.8888888888888888,5.830776879446167,-1.0351717028162724,0.6328435295228948
564.0,25,480.0,0.145869032,0.086070314,-0.917465806,0.234812647,-0.096292049,524,2105.303604,231477.0,19.1479208,0.525763964,272,1452.149276,95835.5,22.00372011,0.842889222,instability,c02.csv,train_data,18487.60700934633,57711.87824060166,231477.0,-0.917465806,231477.917465806,62773484163.7631,18487.719649108,3.121652153868571,0.8888888888888888,5.78838714881195,-1.451545768419054,1.0178638927774915
564.0,52,537.0,-0.678557932,0.495341182,0.431617856,-0.232220948,1.090210438,492,2043.404109,218078.5,19.14677674,0.566636374,272,1553.462984,101198.5,23.84667008,0.868815374,instability,c02.csv,train_data,18046.46679900911,55277.233967610555,218078.5,-0.678557932,218079.178557932,57806883467.568565,18046.56799666244,3.063050212723396,0.8888888888888888,5.711528948458036,-2.2794437932268634,1.6658266304834242
579.0,37,531.0,-0.484489143,0.380995691,-0.409155756,-0.12287505,0.734388769,532,2128.960458,237622.0,19.07429712,0.54977264,260,1530.149276,94920.5,24.66650308,0.871630616,instability,c02.csv,train_data,18788.103933442613,58975.6125637929,237622.0,-0.484489143,237622.484489143,65481960203.11748,18788.216880103613,3.138986923465809,0.8333333333333334,5.690792604926144,-2.107402530462451,2.081903527539418
582.0,49,531.0,-0.610420763,0.475988477,0.198247924,-0.179621994,0.938272715,516,2112.031525,229399.5,19.44501695,0.562026032,244,1516.492422,99354.5,23.14690592,0.888025763,instability,c02.csv,train_data,18574.966021556887,57544.16665015624,229399.5,-0.610420763,229400.110420763,62503157491.47207,18575.053804085444,3.097941960344598,0.8888888888888888,5.489855032663916,-2.030507145699063,1.7730073019635009
597.0,55,531.0,-0.621358454,0.5458197,0.510227978,-0.141595349,0.998938322,524,2144.274166,236392.0,19.4503693,0.568602501,252,1512.00714,98947.5,23.1048343,0.885397405,instability,c02.csv,train_data,18944.449030094613,59021.22808776257,236392.0,-0.621358454,236392.621358454,65679649887.76012,18944.53380273939,3.115489291559925,0.8888888888888888,5.394637418625968,-2.20455479353821,1.647719237093213
588.0,50,519.0,-0.512573183,0.462785929,0.263166726,-0.097957797,0.788118303,516,2118.031525,233428.5,19.21812265,0.563934088,248,1523.279218,104724.0,22.15709462,0.895795389,instability,c02.csv,train_data,19097.697179429168,58861.12108269977,233428.5,-0.512573183,233429.012573183,65463733452.937325,19097.76501620472,3.082105686862668,0.8888888888888888,5.534030284971111,-2.0689519355719255,1.453918200281278
603.0,53,525.0,-0.511148095,0.522910058,0.382841647,-0.06859044,0.799982607,528,2178.901583,240062.0,19.77660816,0.573610279,252,1530.450791,110816.0,21.13665558,0.878286031,instability,c02.csv,train_data,19810.65797387928,60805.23667202008,240062.0,-0.511148095,240062.511148095,69918024763.03088,19810.722389272058,3.069319391218248,0.8888888888888888,5.532789921012693,-2.2112240114184187,0.9170435502372847
588.0,31,546.0,-0.426475316,0.371236533,-0.750610471,-0.085726865,0.615471125,520,2114.173661,233540.5,19.13899417,0.508977319,244,1593.078208,109708.0,23.13320976,0.899049011,instability,c02.csv,train_data,19384.897555237003,59320.19650883331,233540.5,-0.750610471,233541.250610471,66584993693.47877,19385.03786775389,3.060124323061353,0.8333333333333334,6.061967329215333,-2.2462425837836295,1.85696844942595
579.0,42,546.0,-0.630701721,0.449701279,-0.202235654,-0.224229857,0.922546387,516,2115.445739,232542.0,19.24431146,0.563900044,248,1590.00714,113236.5,22.32604069,0.881971183,instability,c02.csv,train_data,19525.46023237839,59430.56696729101,232542.0,-0.630701721,232542.630701721,66906253682.06367,19525.57769540417,3.0437473053126487,0.8333333333333334,5.887924399500104,-2.228766499306035,1.4254013206165392
603.0,53,552.0,-0.790459871,0.570776284,0.327520937,-0.282625109,1.280897975,520,2157.830515,237755.5,19.58412122,0.589342383,236,1658.977703,90500.5,30.41095926,0.936078903,instability,c02.csv,train_data,18560.52415722122,58674.35065661522,237755.5,-0.790459871,237756.290459871,64726425250.416794,18560.64338888567,3.1612442708837603,0.8888888888888888,5.403665564578517,-3.1519847101885436,4.340660464495476
597.0,51,534.0,-0.574731946,0.522633553,0.312102914,-0.114574678,0.919344187,512,2119.68838,235564.5,19.07366699,0.587464097,268,1607.948265,107484.5,24.05460902,0.875312662,instability,c02.csv,train_data,19376.90513732217,59553.85546240854,235564.5,-0.574731946,235565.074731946,67051609056.05069,19376.98172694706,3.073445167861244,0.8888888888888888,5.76700376929665,-2.584103400379888,1.7538334029694531
615.0,43,522.0,-0.267982692,0.465372831,-0.073345616,0.120770238,0.461520523,508,2140.658942,234236.5,19.56322224,0.635869059,280,1592.534052,108692.0,23.3334993,0.850535724,instability,c02.csv,train_data,19370.821247533724,59376.50577558801,234236.5,-0.267982692,234236.767982692,66688797332.48369,19370.85917290128,3.065254953150103,0.8888888888888888,5.922681080900729,-2.335810411394375,1.2895924972922101
591.0,26,552.0,-0.382498533,0.346448988,-0.927609205,-0.057700541,0.598680377,516,2125.244729,233188.0,19.36920063,0.577593009,248,1652.534052,99926.0,27.32891131,0.907605875,instability,c02.csv,train_data,18826.25218960611,58405.469129743775,233188.0,-0.927609205,233188.927609205,64370079899.632385,18826.40416830378,3.1023418013060065,0.8333333333333334,6.066520994428889,-2.518247683330617,3.2146880342682906
591.0,29,504.0,0.038478531,0.254336178,-0.740902305,0.25224784,0.046006896,516,2112.173661,232905.5,19.15488288,0.578800637,296,1549.705625,108305.0,22.17429964,0.825033476,instability,c02.csv,train_data,19269.49791498739,59060.847383679786,232905.5,-0.740902305,232906.240902305,65982766690.654015,19269.58023746572,3.0649915033719464,0.9444444444444444,6.15722617124276,-2.0035558140836582,0.7148156252184452
612.0,30,558.0,-0.365692019,0.457081705,-0.776705265,0.025906704,0.575768888,532,2194.315796,243390.5,19.7831132,0.564414995,272,1655.948265,106320.5,25.79149512,0.891221532,instability,c02.csv,train_data,19756.23392588111,61129.57705760976,243390.5,-0.776705265,243391.276705265,70551586271.93266,19756.360858912667,3.0941918022912573,0.8888888888888888,6.150019966285276,-2.828413352221106,2.3476973983749447
591.0,41,543.0,-0.408571243,0.487875938,-0.161084533,0.01165205,0.662400603,508,2098.516807,230295.5,19.12227025,0.557216636,300,1620.291411,113417.5,23.14761176,0.853873999,instability,c02.csv,train_data,19414.393414636666,58973.09178623915,230295.5,-0.408571243,230295.908571243,65907570521.928375,19414.456709722886,3.0375964124523644,0.8888888888888888,6.222822141084354,-2.6779669201104648,1.0868019173074257
597.0,43,531.0,-0.382436007,0.484800518,-0.09387178,0.035940692,0.625210881,528,2149.345234,239486.5,19.2899597,0.531647897,292,1584.391916,108706.0,23.09254084,0.864926124,instability,c02.csv,train_data,19664.53810382583,60497.16581404585,239486.5,-0.382436007,239486.882436007,69178913275.10942,19664.591026913273,3.076460046741491,0.8888888888888888,5.969059353049002,-2.657971643539495,1.1706112876894574
591.0,33,537.0,-0.196699589,0.405028671,-0.523914516,0.148783118,0.358793348,500,2085.445739,227433.0,19.12248412,0.582678148,304,1607.119838,112140.5,23.03212643,0.856555873,instability,c02.csv,train_data,19181.936189589058,58252.056279048884,227433.0,-0.523914516,227433.523914516,64309175200.20355,19182.016257822946,3.036818374500955,0.8888888888888888,6.3470508016518865,-2.439701015214247,1.0764745631280062
597.0,33,540.0,-0.238840014,0.41913563,-0.564769983,0.118697897,0.401853204,512,2121.445739,233979.0,19.23476903,0.623910698,304,1612.534052,114838.0,22.64290625,0.854848028,instability,c02.csv,train_data,19698.915127874447,59880.85886636191,233979.0,-0.564769983,233979.564769983,67942044025.61722,19699.004417874112,3.039804906902159,0.8888888888888888,6.320358250939248,-2.4186242768955153,0.9199898978469965
597.0,49,534.0,-0.427165747,0.53559196,0.233175561,0.020154227,0.720123887,520,2135.102593,235737.0,19.33791931,0.558964045,316,1622.776692,118901.5,22.14777941,0.836497521,instability,c02.csv,train_data,20025.352351398556,60633.635474584225,235737.0,-0.427165747,235737.427165747,69717707027.05885,20025.399814259334,3.0278436259499633,0.9444444444444444,6.152158478703151,-2.9132282106354146,0.45250593318934046
600.0,53,555.0,-0.558844268,0.627655447,0.412614912,-0.045002472,0.948015094,520,2143.244729,228823.0,20.07445915,0.551954659,312,1656.776692,124212.5,22.09849257,0.848597825,instability,c02.csv,train_data,19940.02663132872,59724.960023776584,228823.0,-0.558844268,228823.558844268,67797088364.354866,19940.093725410945,2.995229701947332,0.8888888888888888,6.196176335829406,-3.1898053210281123,0.4528257601039882
582.0,33,516.0,-0.193799153,0.317962021,-0.57255435,0.090840042,0.322782248,516,2106.475177,233456.0,19.00674075,0.560818673,280,1530.391916,106825.0,21.92463765,0.84940496,instability,c02.csv,train_data,19215.954106991165,59048.56595673294,233456.0,-0.57255435,233456.57255435,65921015466.64873,19216.03925738039,3.0728927446412793,0.8888888888888888,6.00920685699112,-1.943789361740342,0.9162170956663958
600.0,35,534.0,-0.249365911,0.429156929,-0.492952853,0.101224482,0.405335069,520,2143.830515,224994.5,20.42720723,0.522277579,276,1557.80613,109211.5,22.22073626,0.8648864,instability,c02.csv,train_data,18884.27028612139,57465.39185873485,224994.5,-0.492952853,224994.992952853,62557693401.43234,18884.35276598406,3.043029515467583,0.8888888888888888,6.040080644086186,-2.3223512520627776,1.0032643132633832
594.0,41,552.0,-0.472389936,0.510890484,-0.20822227,-0.04296327,0.724271297,508,2109.93102,221842.0,20.06747555,0.555546106,272,1586.391916,113601.0,22.15332006,0.873062032,instability,c02.csv,train_data,18952.804662558498,57220.554870878404,221842.0,-0.472389936,221842.472389936,62127020777.818275,18952.88505983361,3.0191075088700896,0.8333333333333334,6.070474749929686,-2.396046479659772,1.0718700567117045
600.0,46,507.0,-0.250526845,0.439818621,0.130590737,0.118632607,0.448443741,508,2128.173661,232597.5,19.47193384,0.589110716,284,1511.80613,103678.5,22.04466475,0.848837495,instability,c02.csv,train_data,18994.712294259003,58593.42368666993,232597.5,-0.250526845,232597.750526845,64858601801.08554,18994.740130575112,3.08472288387223,0.9444444444444444,5.732926677163972,-2.0740736623462257,0.8560358256533046
591.0,49,570.0,-0.695722401,0.610760868,0.177583426,-0.175126463,1.117052555,516,2126.558437,227069.0,19.91575594,0.529814388,276,1642.877198,114894.0,23.49161389,0.888989951,instability,c02.csv,train_data,19321.127575397444,58435.33166968267,227069.0,-0.695722401,227069.695722401,64769203259.00503,19321.224336382333,3.0244265735345226,0.8888888888888888,6.034430344966979,-2.9635851201319987,1.497549402162428
177.181,47,108.019,47.0,147.0,1766.0,7018.0,133.0,876,2779.043718,268156.0,28.80071297,0.839141572,88,375.2548332,6898.0,20.41406058,0.640982058,quasistable,b01.csv,test_data,16037.010747132228,62959.827536412675,268156.0,0.640982058,268155.359017942,72016320864.71747,16037.010747132228,3.9259079219405826,1.0,-3.342957820942678,3.6720143219479917,0.34429014828708954
171.237,49,93.005,57.0,139.0,2199.0,7704.0,66.0,908,2673.587874,266093.0,26.86305962,0.882277441,100,417.9827551,8258.5,21.15512303,0.615104838,quasistable,b01.csv,test_data,16054.379344112722,62453.14699039668,266093.0,0.615104838,266092.384895162,70946100403.31372,16054.379344112722,3.8901003677416393,1.0,-3.5034480859790826,3.8049056907691354,0.5267019763183141
174.233,49,102.0,45.0,144.0,1999.0,6789.0,96.0,872,2514.374671,265833.5,23.78210417,0.892515243,104,438.5685415,9676.0,19.87829326,0.646005898,quasistable,b01.csv,test_data,16048.993062837279,62394.50378025436,265833.5,0.646005898,265832.853994102,70818522943.689,16048.993062837279,3.887751931598363,1.0,-2.876137330029831,4.0609639899489585,0.49381613858139173
177.102,49,112.04,50.0,150.0,1553.0,6921.0,155.0,868,2715.629505,266039.5,27.72010775,0.857358041,112,469.6396092,10813.5,20.39685232,0.647789722,quasistable,b01.csv,test_data,16124.168512335167,62437.22424365243,266039.5,0.647789722,266038.852210278,70952717095.14162,16124.168512335167,3.872275596467952,1.0,-3.038955048882522,3.381486915098257,0.24128043855147616
173.185,50,107.042,44.0,146.0,1852.0,6442.0,217.0,832,2479.102593,260009.0,23.63744973,0.884500135,112,470.8111821,11052.5,20.05547788,0.640285589,quasistable,b01.csv,test_data,15779.54769380189,61019.31250826678,260009.0,0.640285589,260008.359714411,67778954740.26332,15779.54769380189,3.8669874252628165,1.0,-2.711456119437496,3.841842178073148,0.4228575016720137
168.048,37,106.118,40.0,136.0,1834.0,6072.0,144.0,864,2489.102593,266904.0,23.21295941,0.883189217,112,478.5685415,11696.0,19.58172443,0.651365177,quasistable,b01.csv,test_data,16173.62035404078,62644.41798558599,266904.0,0.651365177,266903.348634823,71422040697.21735,16173.62035404078,3.873246472607789,1.0,-2.349296761745457,4.096061946148188,0.3965027930441274
166.244,44,106.0,44.0,140.0,2140.0,6553.0,175.0,896,2487.73001,267544.0,23.13189831,0.905132807,112,465.3969686,11055.0,19.59243224,0.609652778,quasistable,b01.csv,test_data,16220.70056081861,62788.55306635977,267544.0,0.609652778,267543.390347222,71756841015.14763,16220.70056081861,3.8708903373770815,1.0,-2.7890428599101966,4.109629113819433,0.15925146766880272
181.276,54,113.04,50.0,153.0,2179.0,7473.0,196.0,872,2466.031525,264658.5,22.97795644,0.888504801,120,496.4680363,12288.5,20.05781919,0.585142092,quasistable,b01.csv,test_data,16185.85138799017,62094.456927558786,264658.5,0.585142092,264657.914857908,70262939011.95757,16185.85138799017,3.8363417183993547,1.0,-2.990073130936202,3.7769697221808207,0.12423784492224609
175.231,48,114.039,41.0,150.0,1807.0,6324.0,186.0,888,2649.629505,265424.5,26.45022035,0.881125125,112,471.3969686,11556.0,19.22941347,0.617369447,quasistable,b01.csv,test_data,16110.776366777332,62291.10322211497,265424.5,0.617369447,265423.882630553,70635114263.20468,16110.776366777332,3.8664246715364947,1.0,-2.8849231819208914,3.6684242613656832,-0.216610560036229
179.338,52,108.042,31.0,148.0,2217.0,5327.0,239.0,896,2510.859953,270732.5,23.28651972,0.899011077,116,478.2253957,11637.0,19.65279102,0.557518373,quasistable,b01.csv,test_data,16373.131177160556,63545.65081868162,270732.5,0.557518373,270731.942481627,73472275187.28792,16373.131177160556,3.8810933676097115,1.0,-2.6857885967311845,3.8311035282078265,-0.2621667801233374
176.343,49,108.005,38.0,144.0,2250.0,6117.0,264.0,904,2536.759447,273949.0,23.49031569,0.884262668,116,477.6396092,11289.5,20.20812226,0.558946405,quasistable,b01.csv,test_data,16581.354927956836,64295.58378306424,273949.0,0.558946405,273948.441053595,75225619560.52939,16581.354927956836,3.877583229019438,1.0,-2.869320662875127,3.7464345505261583,-0.0803098664146635
184.174,54,124.145,36.0,158.0,1974.0,5946.0,302.0,900,2685.629505,273722.5,26.35006562,0.892662051,124,634.9533175,18952.5,21.27242925,0.796894522,quasistable,b01.csv,test_data,16991.51188188572,64230.40387532727,273722.5,0.796894522,273721.703105478,75331067862.37093,16991.51188188572,3.7801464826565496,1.0,-2.8814098736972444,2.2847975276629833,1.1330773919137949
171.105,48,127.252,44.0,150.0,1639.0,6546.0,383.0,900,2548.759447,269347.0,24.11823677,0.89067632,140,634.3675311,20729.0,19.41348664,0.680478751,quasistable,b01.csv,test_data,16858.477047587836,63206.12120028736,269347.0,0.680478751,269346.319521249,73030982342.7049,16858.477047587836,3.7492189254029378,1.0,-2.5756372650195622,2.9202257005548367,0.015648022147346324
172.351,34,122.801,36.0,144.0,1229.0,5931.0,268.0,904,2555.102593,275859.0,23.66625436,0.896129352,136,633.7817446,19649.5,20.4422148,0.709057876,quasistable,b01.csv,test_data,17095.569444110442,64747.578536104644,275859.0,0.709057876,275858.290942124,76528884650.0449,17095.569444110442,3.7873894021360424,1.0,-1.9679535415802778,3.1245490208297,0.6039753582660101
173.349,36,119.004,44.0,144.0,1491.0,6953.0,188.0,908,2542.516807,276885.5,23.34680477,0.884145975,144,648.6101717,20410.5,20.61170255,0.679636544,quasistable,b01.csv,test_data,17262.944570474392,64978.00718341591,276885.5,0.679636544,276884.820363456,77140570692.3557,17262.944570474392,3.764016441004554,1.0,-2.1360807237213146,3.1133101107384995,0.5102424556818649
185.173,48,129.139,54.0,159.0,1632.0,8259.0,241.0,908,2588.073156,278197.0,24.07690471,0.880075625,132,626.1248904,19496.5,20.10783363,0.739581297,quasistable,b01.csv,test_data,17372.26746898122,65268.814829093055,278197.0,0.739581297,278196.260418703,77852631402.55426,17372.26746898122,3.7570694180038826,1.0,-2.8550775046473595,2.8614975327812795,0.7271719288585522
173.104,46,137.441,44.0,153.0,1529.0,6637.0,474.0,856,2442.374671,261201.5,22.8375183,0.876138618,144,765.4385988,26976.5,21.71876442,0.838328072,quasistable,b01.csv,test_data,16756.97938995611,61334.96021825577,261201.5,0.838328072,261200.661671928,69007949313.53275,16756.97938995611,3.660263511156376,1.0,-2.21549889237544,2.065602429275851,1.6130550696414498
181.334,47,111.018,36.0,149.0,1887.0,6016.0,212.0,904,2574.859953,268792.5,24.6655088,0.892462804,152,814.2670258,30252.5,21.91656192,0.845787216,quasistable,b01.csv,test_data,17343.211072196667,63151.75912691764,268792.5,0.845787216,268791.654212784,73212625039.31763,17343.211072196667,3.641295655344805,1.0,-2.1315379312804357,1.8028998880519442,1.4836751665798227
173.234,46,106.042,48.0,146.0,2130.0,7481.0,122.0,888,2510.031525,276192.5,22.81111275,0.882244592,172,832.5096664,34516.0,20.07974113,0.744961343,quasistable,b01.csv,test_data,18078.21306951194,64924.95924096288,276192.5,0.744961343,276191.755038657,77542047831.65184,18078.21306951194,3.5913372074619354,1.0,-2.090552294928342,2.2228716882169253,0.43860361377256724
183.273,51,126.143,44.0,160.0,1730.0,7024.0,265.0,900,2537.629505,263080.5,24.47754015,0.901884889,164,818.0243852,33142.0,20.19081211,0.804424208,quasistable,b01.csv,test_data,17237.330252864278,61845.11376321457,263080.5,0.804424208,263079.695575792,70370167614.97777,17237.330252864278,3.587859190255866,1.0,-2.2417791065014154,1.9224280270986247,0.6672632598808959
174.103,45,141.227,42.0,157.0,1435.0,6610.0,411.0,896,2467.203098,260973.5,23.32455644,0.899992306,164,812.6101717,34068.5,19.38257602,0.763531393,quasistable,b01.csv,test_data,17135.639662547725,61374.48442593848,260973.5,0.763531393,260972.736468607,69321407394.95023,17135.639662547725,3.581686218582244,1.0,-1.9570243731393047,2.1857848567247844,0.2599279977734725
177.229,46,116.039,38.0,151.0,2043.0,6182.0,257.0,908,2515.629505,261147.5,24.23301699,0.908931509,148,780.0243852,28781.0,21.14026759,0.832330955,quasistable,b01.csv,test_data,16852.08535762467,61340.3260279809,261147.5,0.832330955,261146.667669045,69076675208.93486,16852.08535762467,3.639924954464325,1.0,-2.2594422339733935,2.13520187347049,1.2679157232534257
178.34,43,113.018,38.0,146.0,1792.0,6230.0,169.0,908,2501.788885,265792.0,23.54829199,0.900959197,156,932.5096664,38246.0,22.73634571,0.877354832,quasistable,b01.csv,test_data,17627.428861284945,62574.74195312261,265792.0,0.877354832,265791.122645168,72158244087.17189,17627.428861284945,3.5498507720859553,1.0,-1.7452331405301473,1.5232463917058534,1.9642881786275987
184.174,48,125.144,51.0,156.0,1553.0,7722.0,220.0,908,2703.97265,266608.5,27.42398721,0.899843912,148,906.2670258,35006.5,23.46192627,0.895413614,quasistable,b01.csv,test_data,17577.402158155885,62692.2102724722,266608.5,0.895413614,266607.604586386,72376696089.74557,17577.402158155885,3.5666368504508,1.0,-2.491772944700578,1.0951249052024805,2.0721548823722546
176.102,46,133.135,42.0,150.0,1457.0,6212.0,518.0,888,2514.173661,260940.5,24.2241783,0.898584847,172,970.1665206,40892.0,23.01729135,0.867425688,quasistable,b01.csv,test_data,17508.893592321387,61497.552600582596,260940.5,0.867425688,260939.632574312,69811236976.5344,17508.893592321387,3.5123608625705884,1.0,-1.8841006048908708,0.9129925252660395,1.6768409525504333
174.233,49,105.0,44.0,143.0,2204.0,6549.0,187.0,908,2554.416301,261569.0,24.94577967,0.903495736,148,906.8528123,33566.0,24.50044757,0.910099195,quasistable,b01.csv,test_data,17175.486774192836,61496.58482208595,261569.0,0.903495736,261568.096504264,69601061288.00871,17175.486774192836,3.580485702127996,1.0,-2.343909920657979,1.2443715995325306,2.643329944931707
175.231,45,111.0,43.0,145.0,1888.0,6488.0,234.0,904,2526.416301,264607.0,24.12173271,0.900449011,164,971.3380935,37975.0,24.84523218,0.895449701,quasistable,b01.csv,test_data,17573.76379211678,62286.741533622655,264607.0,0.895449701,264606.104550299,71512918033.6774,17573.76379211678,3.544302875037115,1.0,-1.948534922399457,1.0028418209310015,2.568909042739195
180.336,51,118.068,50.0,153.0,1927.0,7580.0,245.0,880,2483.345234,261327.5,23.59875463,0.89259935,152,877.4385988,32428.5,23.74141556,0.885634827,quasistable,b01.csv,test_data,17139.017013175948,61417.22494861333,261327.5,0.885634827,261326.614365173,69412710121.80853,17139.017013175948,3.583474180660283,1.0,-2.3572923021318593,1.4657287664931469,2.4015884097965303
181.177,49,128.316,42.0,154.0,1587.0,6531.0,391.0,900,2561.830515,262321.5,25.01882456,0.899305265,160,897.92388,33343.5,24.18064373,0.877244022,quasistable,b01.csv,test_data,17183.29018958761,61674.28135940986,262321.5,0.877244022,262320.622755978,69977966991.70648,17183.29018958761,3.589200943413155,1.0,-2.202798372060271,1.065863658774343,2.195776120123789
187.216,52,105.043,36.0,151.0,2365.0,5886.0,117.0,900,2486.374671,267635.5,23.09880044,0.897340918,152,911.92388,33672.5,24.69686429,0.899319653,quasistable,b01.csv,test_data,17483.730548683394,62923.16314103787,267635.5,0.897340918,267634.602659082,72810770824.6337,17483.730548683394,3.5989552095777566,1.0,-2.0637990583989763,1.2773842272085638,2.7514585109335177
163.689,33,111.005,41.0,131.0,2266.0,6446.0,261.0,904,2529.587874,265493.0,24.10163287,0.905109296,160,963.8233747,37320.0,24.89162641,0.901134453,quasistable,b01.csv,test_data,17604.1058195405,62476.357093713865,265493.0,0.901134453,265492.098865547,71934300077.62169,17604.1058195405,3.5489650956520222,1.0,-1.8693938864477198,1.204102941623678,2.672804193398253
184.272,57,124.064,51.0,158.0,2187.0,7794.0,298.0,908,2522.274166,264547.0,24.0481539,0.901739167,164,964.0660154,37380.5,24.86385367,0.887474847,quasistable,b01.csv,test_data,17632.770966832446,62242.31405101801,264547.0,0.887474847,264546.112525153,71456259208.67227,17632.770966832446,3.5299224477024573,1.0,-2.5441666662796236,0.7741679825834986,2.536072816537346
180.278,44,143.283,43.0,155.0,1404.0,6809.0,482.0,912,2558.658942,267507.5,24.47309172,0.90211763,156,918.7523071,34941.5,24.15768647,0.897319756,quasistable,b01.csv,test_data,17572.52235914867,62909.73093534317,267507.5,0.897319756,267506.602680244,72838065945.20367,17572.52235914867,3.5800057413266506,1.0,-2.141990345721373,1.003496685250532,2.3565608738910044
180.136,49,111.041,33.0,150.0,2295.0,5517.0,203.0,912,2509.203098,271944.5,23.15215123,0.90105132,156,905.0954529,35067.5,23.36059824,0.892655455,quasistable,b01.csv,test_data,17782.26566706361,63955.66841884624,271944.5,0.892655455,271943.607344545,75227329389.89642,17782.26566706361,3.5965984096900097,1.0,-2.004510225033002,1.3451096912627694,2.214057966827282
176.23,34,113.159,42.0,142.0,1412.0,6730.0,104.0,908,2555.587874,267832.0,24.38479862,0.910605939,152,957.8233747,34827.0,26.34236705,0.914181643,quasistable,b01.csv,test_data,17557.686233441775,62990.97024293097,267832.0,0.910605939,267831.089394061,73002561872.17468,17557.686233441775,3.5876578158090857,1.0,-1.6317473649069627,1.2364982345189428,3.3085165252221223
182.176,47,113.111,53.0,152.0,1615.0,7829.0,99.0,908,2567.93102,262209.0,25.14890688,0.900847438,172,962.308656,37958.0,24.39638414,0.879087446,quasistable,b01.csv,test_data,17495.491772328005,61719.03616089173,262209.0,0.879087446,262208.120912554,70266730401.1016,17495.491772328005,3.5277108505466837,1.0,-2.0669575142659387,1.0867786162326145,2.291496876690957
